LEVEL_POS,SHIP_SPEED,GAS_TURBINE_SHAFT,GAS_TURBINE_RATE,GAS_GENERATOR_RATE,STARBOARD,PORT,HP_TURBINE_EXIT_TEMP,GT_COMPRESSOR_INLET_TEMP,GT_COMPRESSOR_OUTLET_TEMP,HP_TURBINE_EXIT_PRESS,GT_COMPRESSOR_INLET_AIR_PRESS,GT_COMPRESSOR_OUTLET_AUR_PRESS,GAS_TURBINE_EXHAUST,TURBINE_INJECTION_CONTROL,FUEL_FLOW,TARGET1,TARGET2
9.3,27,72780.374,3560.428,9781.296,645.162,645.162,1080.473,288,781.066,4.486,0.998,22.275,1.05,89.122,1.764,0.963,0.998
8.206,24,50994.287,3087.509,9307.16,438.009,438.009,925.83,288,732.291,3.587,0.998,18.527,1.041,60.579,1.199,0.975,0.984
1.138,3,1793.576,1342.76,6618.965,7.039,7.039,493.773,288,548.014,1.155,0.998,6.2,1.019,16.706,0.135,0.995,0.991
4.161,12,14718.642,1547.452,7730.748,113.734,113.734,623.575,288,600.924,1.663,0.998,8.87,1.023,16.446,0.326,0.995,0.995
6.175,18,29762.572,2306.83,8793.192,246.023,246.023,756.335,288,660.8,2.514,0.998,13.213,1.031,33.264,0.659,0.999,0.992
4.161,12,14721.924,1547.462,7771.759,113.773,113.773,636.708,288,606.218,1.659,0.998,8.884,1.023,17.007,0.337,0.973,0.991
7.148,21,38982.678,2678.079,9134.522,332.128,332.128,830.045,288,693.4,2.962,0.998,15.445,1.035,44.152,0.874,0.962,0.991
3.144,9,8374.003,1386.721,7022.516,60.288,60.288,578.658,288,576.226,1.393,0.998,7.545,1.02,12.046,0.238,0.998,0.982
1.138,3,1052.615,1379.831,6689.965,9.251,9.251,472.967,288,551.118,1.13,0.998,6.08,1.019,0,0.091,0.964,0.984
9.3,27,72768.911,3560.395,9742.703,644.767,644.767,1053.414,288,771.347,4.532,0.998,22.658,1.051,87.521,1.733,0.993,0.991
1.138,3,2644.775,1330.725,6619.826,6.442,6.442,536.44,288,555.614,1.183,0.998,6.41,1.019,24.663,0.185,0.982,0.983
4.161,12,14722.793,1547.467,7788.574,113.787,113.787,633.785,288,606.077,1.657,0.998,8.837,1.023,16.854,0.334,0.97,0.996
5.14,15,21635.944,1924.342,8500.349,175.297,175.297,705.075,288,638.749,2.077,0.998,10.99,1.026,24.944,0.494,0.963,0.995
5.14,15,21634.741,1924.31,8488.931,175.278,175.278,728.23,288,644.12,2.08,0.998,11.206,1.026,26.228,0.519,0.956,0.975
8.206,24,50993.93,3087.499,9310.352,437.983,437.983,915.795,288,730.522,3.581,0.998,18.346,1.042,59.667,1.181,0.976,0.993
4.161,12,14718.21,1547.445,7710.527,113.737,113.737,639.526,288,604.512,1.665,0.998,9.009,1.023,17.208,0.341,0.99,0.979
7.148,21,38987.823,2678.085,9131.712,332.268,332.268,814.405,288,688.207,2.967,0.998,15.372,1.036,43.133,0.854,0.975,0.998
9.3,27,72766.787,3560.401,9754.421,645.094,645.094,1076.817,288,777.974,4.52,0.998,22.741,1.05,89.48,1.771,0.977,0.984
5.14,15,21626.416,1924.332,8472.033,175.255,175.255,692.594,288,632.295,2.086,0.998,11.054,1.027,24.392,0.483,0.991,0.993
2.088,6,5944.932,1350.213,6767.853,23.392,23.392,577.302,288,564.836,1.296,0.998,6.949,1.02,21.031,0.242,0.995,0.997
3.144,9,8379.543,1386.759,7120.105,60.364,60.364,600.92,288,586.391,1.389,0.998,7.538,1.02,12.881,0.255,0.952,0.98
5.14,15,21625.357,1924.334,8469.223,175.263,175.263,688.238,288,630.76,2.087,0.998,11.04,1.027,24.167,0.478,0.996,0.995
6.175,18,29791.281,2307.453,8822.663,246.248,246.248,791.104,288,673.266,2.504,0.998,13.318,1.03,35.234,0.698,0.959,0.979
3.144,9,8376.144,1386.74,7068.138,60.32,60.32,571.076,288,575.613,1.391,0.998,7.448,1.021,11.712,0.232,0.992,0.995
1.138,3,1326.605,1316.482,6650.79,5.775,5.775,517.29,288,556.072,1.133,0.998,6.185,1.019,27.348,0.157,0.953,0.975
2.088,6,6772.786,1362.198,6810.725,25.624,25.624,632.521,288,579.798,1.322,0.998,7.236,1.019,17.707,0.289,0.954,0.975
3.144,9,8380.231,1386.763,7142.614,60.366,60.366,585.578,288,582.626,1.388,0.998,7.433,1.02,12.258,0.243,0.959,0.995
6.175,18,29790.968,2307.445,8819.952,246.257,246.257,770.604,288,667.205,2.505,0.998,13.181,1.03,34.009,0.673,0.973,0.991
6.175,18,29797.861,2307.225,8846.761,246.295,246.295,775.698,288,671.013,2.495,0.998,13.075,1.03,34.171,0.677,0.953,0.996
2.088,6,5722.146,1348.43,6820.206,23.111,23.111,600.92,288,574.351,1.287,0.998,6.993,1.019,23.068,0.257,0.955,0.983
9.3,27,72768.672,3560.415,9770.43,644.993,644.993,1092.581,288,783.001,4.503,0.998,22.649,1.05,90.577,1.793,0.963,0.984
1.138,3,3051.769,1338.594,6613.907,6.809,6.809,533.944,288,553.589,1.198,0.998,6.453,1.019,21.436,0.186,0.997,0.991
4.161,12,14725.385,1547.476,7825.115,113.8,113.8,638.46,288,608.825,1.654,0.998,8.807,1.022,17.028,0.337,0.956,0.998
5.14,15,21638.123,1924.344,8507.242,175.303,175.303,710.247,288,640.926,2.075,0.998,10.989,1.026,25.19,0.499,0.955,0.994
2.088,6,7016.066,1373.09,6740.276,27.587,27.587,612.701,288,571.449,1.336,0.998,7.267,1.02,10.994,0.273,0.995,0.98
4.161,12,14723.532,1547.469,7797.767,113.795,113.795,635.595,288,606.946,1.656,0.998,8.834,1.023,16.927,0.335,0.966,0.996
6.175,18,29761.285,2306.851,8792.24,245.996,245.996,779.716,288,667.395,2.514,0.998,13.39,1.03,34.697,0.687,0.985,0.977
4.161,12,14718.667,1547.446,7715.593,113.743,113.743,644.406,288,606.054,1.664,0.998,9.031,1.022,17.426,0.345,0.985,0.976
5.14,15,21629.566,1924.312,8475.378,175.278,175.278,716.198,288,639.335,2.085,0.998,11.197,1.026,25.65,0.508,0.973,0.978
4.161,12,14718.679,1547.452,7729.25,113.746,113.746,626.981,288,601.812,1.663,0.998,8.894,1.023,16.606,0.329,0.993,0.992
4.161,12,14724.999,1547.471,7809.826,113.78,113.78,649.364,288,611.236,1.656,0.998,8.901,1.022,17.542,0.347,0.953,0.987
2.088,6,3102.68,1376.312,6809.157,28.086,28.086,505.001,288,560.075,1.21,0.998,6.513,1.02,3.355,0.131,0.971,0.986
8.206,24,50994.425,3087.527,9316.466,438.029,438.029,923.252,288,734.006,3.572,0.998,18.306,1.041,60.105,1.19,0.965,0.993
7.148,21,38983.08,2678.085,9135.595,332.093,332.093,819.693,288,690.677,2.961,0.998,15.345,1.035,43.418,0.86,0.967,0.998
1.138,3,5444.614,1371.8,6638.675,8.789,8.789,605.16,288,567.876,1.282,0.998,6.979,1.019,7.439,0.255,0.984,0.98
3.144,9,8380.543,1386.765,7145.498,60.364,60.364,595.308,288,585.641,1.387,0.998,7.479,1.02,12.645,0.25,0.95,0.988
9.3,27,72763.216,3560.388,9749.78,644.79,644.79,1079.24,288,778.236,4.526,0.998,22.856,1.05,89.828,1.778,0.978,0.98
7.148,21,38998.697,2678.071,9124.151,332.278,332.278,800.854,288,682.454,2.978,0.998,15.397,1.036,42.346,0.838,0.993,1
7.148,21,39003.397,2678.051,9120.822,332.443,332.443,799.653,288,681.307,2.982,0.998,15.447,1.036,42.33,0.838,0.998,0.998
6.175,18,29795.017,2307.322,8835.555,246.325,246.325,790.907,288,674.35,2.499,0.998,13.248,1.03,35.15,0.696,0.951,0.983
7.148,21,39001.931,2678.057,9121.753,332.305,332.305,800.91,288,681.896,2.981,0.998,15.44,1.036,42.399,0.839,0.996,0.998
4.161,12,14721.654,1547.457,7758.701,113.774,113.774,646.783,288,608.466,1.66,0.998,8.971,1.022,17.484,0.346,0.97,0.981
5.14,15,21630.504,1924.327,8481.557,175.265,175.265,704.957,288,636.794,2.083,0.998,11.088,1.026,25.02,0.495,0.976,0.988
9.3,27,72759.314,3560.372,9748.84,644.994,644.994,1087.053,288,780.073,4.529,0.998,22.974,1.05,90.603,1.794,0.975,0.975
5.14,15,21636.973,1924.318,8497.521,175.3,175.3,728.501,288,645.088,2.078,0.998,11.162,1.026,26.203,0.519,0.95,0.978
1.138,3,5126.493,1408.173,6695.41,10.998,10.998,599.439,288,571.568,1.28,0.998,6.962,1.019,0,0.237,0.965,0.978
3.144,9,8377.184,1386.746,7076.424,60.335,60.335,593.458,288,582.589,1.391,0.998,7.554,1.02,12.61,0.25,0.97,0.979
5.14,15,21624.882,1924.328,8466.576,175.207,175.207,692.466,288,631.699,2.088,0.998,11.083,1.027,24.409,0.483,0.995,0.991
7.148,21,38985.161,2678.076,9131.503,332.231,332.231,834.452,288,693.928,2.966,0.998,15.533,1.035,44.517,0.881,0.963,0.986
8.206,24,50991.894,3087.381,9294.669,438.022,438.022,912.463,288,725.755,3.604,0.998,18.628,1.042,59.825,1.184,0.997,0.983
3.144,9,8378.191,1386.752,7097.948,60.348,60.348,592.482,288,583.085,1.39,0.998,7.522,1.02,12.559,0.249,0.965,0.983
3.144,9,8375.228,1386.736,7039.647,60.3,60.3,591.301,288,580.598,1.392,0.998,7.589,1.02,12.545,0.248,0.982,0.975
5.14,15,21622.69,1924.313,8456.78,175.185,175.185,701.462,288,633.246,2.091,0.998,11.198,1.027,24.941,0.494,0.996,0.981
6.175,18,29797.016,2307.258,8842.79,246.276,246.276,783.222,288,672.808,2.496,0.998,13.152,1.03,34.647,0.686,0.951,0.99
9.3,27,72762.827,3560.396,9768.261,645.032,645.032,1102.285,288,785.12,4.508,0.998,22.821,1.049,91.553,1.812,0.96,0.977
8.206,24,50993.876,3087.492,9308.287,438.018,438.018,914.818,288,729.745,3.584,0.998,18.378,1.042,59.645,1.181,0.979,0.992
2.088,6,4888.078,1344.816,6764.978,22.397,22.397,548.811,288,560.204,1.263,0.998,6.754,1.02,22.311,0.209,0.997,0.999
3.144,9,8376.777,1386.744,7070.634,60.331,60.331,588.328,288,580.858,1.391,0.998,7.535,1.02,12.408,0.246,0.976,0.982
6.175,18,29762.482,2306.794,8797.205,245.981,245.981,759.866,288,662.173,2.512,0.998,13.216,1.031,33.458,0.662,0.994,0.991
6.175,18,29762.545,2306.752,8801.272,246.026,246.026,757.161,288,661.754,2.511,0.998,13.174,1.031,33.27,0.659,0.993,0.994
6.175,18,29761.015,2306.798,8798.471,245.937,245.937,786.052,288,669.745,2.511,0.998,13.403,1.03,35.044,0.694,0.977,0.975
6.175,18,29762.285,2306.821,8795.168,246.031,246.031,762.013,288,662.609,2.513,0.998,13.243,1.031,33.601,0.665,0.994,0.989
1.138,3,3879.32,1389.655,6640.312,9.82,9.82,557.148,288,561.831,1.237,0.998,6.72,1.019,4.42,0.194,0.986,0.978
7.148,21,39019.877,2677.897,9108.879,332.583,332.583,820.501,288,684.451,2.997,0.998,15.828,1.036,44.038,0.872,1,0.976
4.161,12,14721.554,1547.455,7753.332,113.771,113.771,652.145,288,609.712,1.661,0.998,9.015,1.022,17.734,0.351,0.968,0.976
3.144,9,8376.529,1386.742,7074.092,60.316,60.316,574.779,288,576.939,1.391,0.998,7.46,1.021,11.86,0.235,0.987,0.993
4.161,12,14721.723,1547.461,7769.229,113.753,113.753,634.95,288,605.629,1.659,0.998,8.877,1.023,16.93,0.335,0.975,0.992
7.148,21,38982.152,2678.084,9135.544,332.155,332.155,826.353,288,692.586,2.961,0.998,15.399,1.035,43.877,0.869,0.963,0.994
3.144,9,8376.873,1386.745,7068.78,60.319,60.319,595.905,288,583.031,1.391,0.998,7.576,1.02,12.712,0.252,0.97,0.976
7.148,21,38995.474,2678.067,9124.29,332.232,332.232,821.109,288,688.347,2.976,0.998,15.555,1.036,43.752,0.866,0.98,0.988
5.14,15,21632.632,1924.344,8492.479,175.262,175.262,696.551,288,635.511,2.08,0.998,10.973,1.026,24.518,0.485,0.974,0.998
6.175,18,29763.973,2306.799,8807.48,245.966,245.966,752.38,288,660.919,2.509,0.998,13.106,1.031,32.941,0.652,0.992,0.999
5.14,15,21621.947,1924.304,8452.373,175.184,175.184,707.785,288,634.571,2.093,0.998,11.265,1.026,25.303,0.501,0.995,0.975
9.3,27,72761.098,3560.368,9742.266,644.878,644.878,1075.549,288,776.819,4.535,0.998,22.944,1.051,89.658,1.775,0.983,0.978
9.3,27,72777.711,3560.398,9754.752,645.088,645.088,1050.068,288,771.405,4.517,0.998,22.393,1.051,86.899,1.72,0.989,1
3.144,9,8380.023,1386.762,7141.078,60.364,60.364,581.412,288,581.318,1.388,0.998,7.413,1.02,12.092,0.239,0.963,0.998
3.144,9,8375.497,1386.737,7045.359,60.303,60.303,587.178,288,579.591,1.392,0.998,7.56,1.02,12.377,0.245,0.984,0.979
3.144,9,8378.476,1386.754,7105.636,60.348,60.348,590.059,288,582.643,1.389,0.998,7.5,1.02,12.458,0.247,0.965,0.986
4.161,12,14719.724,1547.455,7742.669,113.748,113.748,630.906,288,603.442,1.662,0.998,8.897,1.023,16.773,0.332,0.986,0.991
1.138,3,4581.478,1380.452,6632.047,9.212,9.212,565.181,288,560.487,1.258,0.998,6.78,1.019,4.96,0.211,0.999,0.988
1.138,3,1832.401,1317.048,6630.468,5.665,5.665,510.8,288,550.653,1.152,0.998,6.195,1.019,27.651,0.16,0.981,0.991
2.088,6,3620.363,1346.847,6815.408,22.768,22.768,536.435,288,563.928,1.221,0.998,6.588,1.019,20.704,0.18,0.961,0.987
8.206,24,50993.163,3087.452,9297.679,437.945,437.945,905.11,288,724.572,3.599,0.998,18.484,1.042,59.14,1.171,0.997,0.99
7.148,21,38986.919,2678.079,9131.1,332.246,332.246,825.346,288,691.217,2.967,0.998,15.469,1.035,43.901,0.869,0.969,0.991
9.3,27,72773.113,3560.422,9770.971,645.044,645.044,1084.765,288,781.19,4.501,0.998,22.534,1.05,89.816,1.778,0.966,0.989
9.3,27,72761.113,3560.38,9733.227,645.017,645.017,1058.232,288,771.925,4.544,0.998,22.887,1.051,88.21,1.746,0.995,0.983
5.14,15,21623.583,1924.314,8459.488,175.222,175.222,701.51,288,633.54,2.09,0.998,11.183,1.027,24.932,0.494,0.994,0.982
6.175,18,29793.981,2307.324,8830.531,246.249,246.249,770.997,288,668.248,2.501,0.998,13.127,1.03,33.975,0.673,0.966,0.994
2.088,6,6361.226,1389.387,6785.292,30.608,30.608,586.284,288,569.847,1.32,0.998,7.117,1.02,1.04,0.235,0.988,0.988
8.206,24,50994.046,3087.513,9315.458,437.95,437.95,917.462,288,732.263,3.573,0.998,18.259,1.041,59.659,1.181,0.969,0.996
1.138,3,7101.325,1379.603,6721.399,9.326,9.326,650.746,288,577.737,1.33,0.998,7.19,1.019,1.834,0.305,0.959,0.99
8.206,24,50994.106,3087.508,9309.664,438.061,438.061,919.558,288,731.314,3.582,0.998,18.404,1.042,59.995,1.188,0.975,0.99
6.175,18,29795.729,2307.263,8836.737,246.334,246.334,766.207,288,667.419,2.499,0.998,13.059,1.03,33.649,0.666,0.965,0.999
5.14,15,21633.839,1924.315,8487.732,175.26,175.26,721.573,288,642.127,2.081,0.998,11.167,1.026,25.881,0.512,0.961,0.979
1.138,3,326.339,1335.91,6706.258,6.774,6.774,455.951,288,546.408,1.096,0.998,5.845,1.019,12.785,0.084,0.957,0.996
3.144,9,8374.256,1386.723,7022.227,60.299,60.299,587.744,288,578.904,1.393,0.998,7.593,1.02,12.413,0.246,0.99,0.975
1.138,3,582.254,1350.445,6646.936,7.415,7.415,442.364,288,540.442,1.108,0.998,5.882,1.019,6.098,0.07,0.993,1
6.175,18,29764.82,2306.832,8808.542,245.989,245.989,751.336,288,660.709,2.509,0.998,13.093,1.031,32.871,0.651,0.992,1
4.161,12,14723.428,1547.467,7790.899,113.778,113.778,644.315,288,609.087,1.657,0.998,8.901,1.022,17.334,0.343,0.962,0.988
3.144,9,8376.826,1386.745,7072.55,60.331,60.331,590.03,288,581.433,1.391,0.998,7.541,1.02,12.475,0.247,0.974,0.981
7.148,21,39004.845,2678.021,9116.874,332.35,332.35,828.074,288,688.549,2.985,0.998,15.743,1.036,44.391,0.879,0.985,0.978
8.206,24,50993.065,3087.452,9300.435,438.098,438.098,902.265,288,724.512,3.594,0.998,18.395,1.042,58.83,1.165,0.995,0.994
1.138,3,673.853,1357.989,6650.778,8.011,8.011,469.499,288,549.939,1.113,0.998,6.039,1.019,4.215,0.088,0.965,0.975
4.161,12,14721.101,1547.46,7763.928,113.77,113.77,630.16,288,604.086,1.66,0.998,8.856,1.023,16.715,0.331,0.98,0.995
6.175,18,29789.727,2307.506,8817.124,246.226,246.226,783.552,288,670.64,2.506,0.998,13.292,1.03,34.809,0.689,0.967,0.982
4.161,12,14722.328,1547.464,7780.01,113.779,113.779,634.588,288,605.96,1.658,0.998,8.857,1.023,16.901,0.335,0.972,0.994
3.144,9,8378.215,1386.752,7101.082,60.343,60.343,589.155,288,582.209,1.389,0.998,7.501,1.02,12.424,0.246,0.967,0.986
6.175,18,29761.904,2306.768,8800.305,246.015,246.015,769.26,288,665.14,2.511,0.998,13.268,1.03,34.015,0.673,0.986,0.986
9.3,27,72771.242,3560.409,9758.691,644.948,644.948,1072.47,288,777.232,4.515,0.998,22.606,1.05,88.955,1.761,0.977,0.989
6.175,18,29794.302,2307.344,8833.546,246.236,246.236,794.789,288,675.268,2.5,0.998,13.287,1.03,35.393,0.701,0.95,0.98
7.148,21,38981.914,2678.078,9133.953,332.186,332.186,839.565,288,695.988,2.962,0.998,15.53,1.035,44.815,0.887,0.957,0.985
5.14,15,21625.404,1924.313,8464.121,175.229,175.229,706.995,288,635.572,2.089,0.998,11.195,1.026,25.207,0.499,0.987,0.98
3.144,9,8377.652,1386.749,7094.118,60.34,60.34,578.701,288,578.834,1.39,0.998,7.456,1.02,12.008,0.238,0.978,0.993
1.138,3,2778.739,1408.347,6681.094,10.865,10.865,511.514,288,555.284,1.2,0.998,6.434,1.019,0,0.141,0.986,0.991
9.3,27,72778.82,3560.417,9771.81,644.88,644.88,1072.299,288,778.258,4.497,0.998,22.354,1.05,88.595,1.754,0.971,0.997
1.138,3,1261.227,1322.231,6631.861,5.919,5.919,486.604,288,546.662,1.132,0.998,6.066,1.019,23.371,0.131,0.985,0.994
9.3,27,72775.124,3560.405,9749.603,644.804,644.804,1046.629,288,770.153,4.523,0.998,22.445,1.052,86.696,1.716,0.993,0.999
3.144,9,8375.414,1386.736,7054.377,60.316,60.316,570.914,288,575.071,1.392,0.998,7.464,1.021,11.713,0.232,0.996,0.993
4.161,12,14725.367,1547.477,7826.835,113.808,113.808,636.3,288,608.291,1.654,0.998,8.79,1.023,16.928,0.335,0.957,1
1.138,3,308.634,1332.675,6710.45,6.622,6.622,460.131,288,547.56,1.095,0.998,5.851,1.019,14.689,0.089,0.952,0.994
7.148,21,38991.289,2678.08,9128.263,332.195,332.195,816.401,288,687.951,2.971,0.998,15.448,1.036,43.343,0.858,0.978,0.994
4.161,12,14721.697,1547.457,7759.253,113.769,113.769,649.47,288,609.224,1.66,0.998,8.988,1.022,17.605,0.349,0.968,0.979
7.148,21,38983.865,2678.077,9131.411,332.139,332.139,844.743,288,696.844,2.965,0.998,15.616,1.035,45.221,0.895,0.957,0.98
7.148,21,39005.438,2678.033,9118.188,332.341,332.341,811.075,288,683.984,2.985,0.998,15.585,1.036,43.184,0.855,0.994,0.989
2.088,6,5598.474,1346.706,6718.893,22.76,22.76,583.522,288,565.869,1.286,0.998,7.006,1.019,23.003,0.244,0.996,0.979
1.138,3,1030.41,1380.421,6748.17,9.298,9.298,466.293,288,550.639,1.128,0.998,5.993,1.019,0,0.087,0.955,0.999
8.206,24,50994.814,3087.526,9309.676,438.056,438.056,931.988,288,734.497,3.584,0.998,18.547,1.041,61.012,1.208,0.969,0.982
7.148,21,38997.602,2678.071,9124.564,332.383,332.383,804.71,288,683.674,2.977,0.998,15.421,1.036,42.607,0.844,0.99,0.998
1.138,3,5737.668,1366.598,6640.652,8.514,8.514,620.573,288,570.531,1.29,0.998,7.044,1.019,10.855,0.273,0.978,0.977
8.206,24,50993.619,3087.484,9308.432,437.953,437.953,910.411,288,728.643,3.583,0.998,18.324,1.042,59.279,1.174,0.981,0.995
7.148,21,38983.393,2678.088,9131.905,332.211,332.211,848.875,288,698.145,2.964,0.998,15.64,1.035,45.492,0.901,0.954,0.978
8.206,24,50993.94,3087.494,9307.872,438.097,438.097,915.849,288,729.905,3.584,0.998,18.398,1.042,59.741,1.183,0.979,0.991
8.206,24,50991.197,3087.352,9293.69,437.932,437.932,912.884,288,725.629,3.606,0.998,18.652,1.042,59.886,1.186,0.998,0.982
7.148,21,38991.345,2678.072,9126.617,332.211,332.211,829.434,288,691.302,2.972,0.998,15.58,1.035,44.276,0.877,0.972,0.985
2.088,6,3881.876,1388.665,6766.504,30.401,30.401,526.954,288,562.383,1.241,0.998,6.731,1.02,0,0.155,0.984,0.977
6.175,18,29765.837,2306.879,8809.607,245.996,245.996,753.378,288,661.391,2.508,0.998,13.103,1.031,32.993,0.653,0.99,0.999
5.14,15,21635.776,1924.328,8497.004,175.315,175.315,716.333,288,641.606,2.078,0.998,11.083,1.026,25.56,0.506,0.958,0.986
7.148,21,38985.538,2678.084,9133.129,332.244,332.244,819.681,288,690.076,2.964,0.998,15.388,1.036,43.468,0.861,0.97,0.996
6.175,18,29797.22,2307.249,8843.818,246.333,246.333,782.138,288,672.591,2.496,0.998,13.139,1.03,34.576,0.685,0.951,0.991
1.138,3,1433.32,1387.745,6669.383,9.683,9.683,481.952,288,551.708,1.146,0.998,6.183,1.019,0.56,0.103,0.974,0.982
8.206,24,50993.638,3087.479,9303.624,438.084,438.084,912.255,288,727.907,3.591,0.998,18.444,1.042,59.565,1.179,0.986,0.99
4.161,12,14719.98,1547.453,7739.996,113.746,113.746,639.169,288,605.616,1.662,0.998,8.955,1.023,17.157,0.34,0.981,0.984
5.14,15,21638.106,1924.354,8509.781,175.31,175.31,702.998,288,639.113,2.074,0.998,10.927,1.026,24.791,0.491,0.958,1
9.3,27,72777.449,3560.424,9771.014,644.933,644.933,1073.142,288,778.395,4.499,0.998,22.38,1.05,88.697,1.756,0.971,0.996
3.144,9,8377.35,1386.747,7085.577,60.33,60.33,584.771,288,580.342,1.39,0.998,7.498,1.02,12.257,0.243,0.975,0.987
3.144,9,8378.857,1386.755,7104.869,60.348,60.348,604.591,288,586.917,1.389,0.998,7.575,1.02,13.034,0.258,0.953,0.975
9.3,27,72776.326,3560.431,9785.754,645.078,645.078,1094.853,288,784.86,4.483,0.998,22.382,1.049,90.373,1.789,0.955,0.992
6.175,18,29774.069,2307.22,8813.383,246.038,246.038,777.016,288,668.486,2.507,0.998,13.26,1.03,34.421,0.682,0.973,0.985
6.175,18,29793.287,2307.36,8828.69,246.24,246.24,779.568,288,670.53,2.502,0.998,13.201,1.03,34.505,0.683,0.962,0.988
9.3,27,72759.3,3560.375,9741.337,645.044,645.044,1076.438,288,776.979,4.536,0.998,22.972,1.051,89.765,1.777,0.983,0.977
8.206,24,50995.402,3087.544,9310.424,438.014,438.014,934.418,288,735.296,3.583,0.998,18.561,1.041,61.192,1.211,0.967,0.981
8.206,24,50994.474,3087.543,9322.588,437.958,437.958,924.719,288,735.982,3.562,0.998,18.194,1.041,60.048,1.189,0.957,0.997
3.144,9,8380.331,1386.764,7144.422,60.37,60.37,588.529,288,583.576,1.387,0.998,7.446,1.02,12.375,0.245,0.956,0.993
5.14,15,21630.429,1924.326,8481.595,175.252,175.252,706.429,288,637.216,2.083,0.998,11.098,1.026,25.099,0.497,0.975,0.987
2.088,6,5652.211,1347.887,6807.685,23.019,23.019,600.801,288,574.062,1.285,0.998,6.999,1.019,23.26,0.256,0.957,0.98
8.206,24,50997.667,3087.621,9318.303,438.002,438.002,943.149,288,739.48,3.574,0.998,18.517,1.041,61.7,1.221,0.954,0.981
7.148,21,38999.575,2678.054,9121.411,332.408,332.408,818.864,288,687.006,2.98,0.998,15.589,1.036,43.657,0.864,0.985,0.987
3.144,9,8379.189,1386.757,7112.077,60.352,60.352,604.699,288,587.213,1.389,0.998,7.567,1.02,13.035,0.258,0.951,0.976
4.161,12,14721.595,1547.455,7753.613,113.773,113.773,653.502,288,610.093,1.661,0.998,9.023,1.022,17.795,0.352,0.967,0.975
1.138,3,7250.743,1357.032,6669.793,8.034,8.034,674.378,288,579.563,1.329,0.998,7.288,1.019,15.179,0.335,0.96,0.976
6.175,18,29791.712,2307.414,8823.337,246.237,246.237,778.568,288,669.774,2.504,0.998,13.222,1.03,34.474,0.683,0.966,0.987
8.206,24,50991.796,3087.382,9297.598,437.965,437.965,919.111,288,728.196,3.601,0.998,18.644,1.042,60.291,1.194,0.99,0.981
3.144,9,8379.302,1386.758,7130.111,60.363,60.363,576.743,288,579.523,1.388,0.998,7.403,1.02,11.909,0.236,0.97,1
1.138,3,5407.484,1355.281,6630.197,7.833,7.833,608.896,288,567.288,1.277,0.998,6.951,1.019,16.331,0.265,0.984,0.981
5.14,15,21626.308,1924.327,8470.306,175.229,175.229,697.363,288,633.479,2.087,0.998,11.096,1.027,24.659,0.488,0.989,0.989
3.144,9,8379.895,1386.762,7138.235,60.363,60.363,583.435,288,581.827,1.388,0.998,7.427,1.02,12.175,0.241,0.962,0.996
4.161,12,14724.099,1547.466,7793.049,113.796,113.796,653.728,288,611.758,1.657,0.998,8.957,1.022,17.759,0.352,0.955,0.981
8.206,24,50994.468,3087.525,9314.528,438.006,438.006,923.939,288,733.681,3.575,0.998,18.354,1.041,60.217,1.192,0.967,0.991
7.148,21,38975.735,2678.076,9140.988,332.111,332.111,837.239,288,697.044,2.953,0.998,15.389,1.035,44.508,0.881,0.95,0.992
6.175,18,29762.31,2306.834,8793.15,246.018,246.018,761.025,288,662.146,2.514,0.998,13.247,1.031,33.552,0.664,0.996,0.989
9.3,27,72765.467,3560.389,9749.034,645.067,645.067,1073.303,288,776.725,4.527,0.998,22.795,1.051,89.278,1.767,0.981,0.983
6.175,18,29761.997,2306.841,8791.125,246.014,246.014,766.351,288,663.492,2.514,0.998,13.298,1.031,33.889,0.671,0.994,0.985
8.206,24,50994.039,3087.525,9320.981,438.101,438.101,918.231,288,733.903,3.564,0.998,18.153,1.041,59.564,1.179,0.962,1
3.144,9,8374.737,1386.732,7040.713,60.307,60.307,570.76,288,574.532,1.393,0.998,7.48,1.021,11.714,0.232,1,0.991
6.175,18,29760.966,2306.782,8803.67,245.996,245.996,786.985,288,670.473,2.509,0.998,13.381,1.03,35.07,0.694,0.973,0.976
2.088,6,4901.656,1394.33,6813.015,31.51,31.51,547.833,288,565.946,1.275,0.998,6.846,1.02,0,0.184,0.979,0.99
8.206,24,50997.097,3087.616,9320.461,438.13,438.13,936.992,288,738.51,3.568,0.998,18.39,1.041,61.123,1.21,0.954,0.987
