Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar_radiation,TARGET
21.9,16.9,57.98123169,78.98488617,26.97487875,20.42118723,8.47555542,62.08152151,0.489539367,0.451002359,0.250121653,0.058183923,0,0,0,0,37.6046,126.991,212.335,2.785,5935.615234,28.6
32.6,23.6,52.12647247,91.09684753,25.23284125,21.14883072,9.396356235,135.1884443,0.83620813,0.659350099,0.345427687,0.137579165,0.816431512,0.147811174,0,0,37.5507,127.135,35.038,0.5055,4602.118164,27.4
36.2,28.2,45.01935577,87.2831955,34.93151552,26.05351521,6.151489755,115.5118625,0.068420429,0.015079373,0.178239191,0.349652788,0,0,0,0.005067826,37.4832,127.024,56.4448,1.2313,5202.184082,37.6
27.5,18.3,50.73991013,84.18047333,28.58614573,20.36739503,5.392864356,57.66224579,0.0476887,0.05758245,0.113079978,0.102411309,0,0,0.009708028,0,37.6046,127.032,44.7624,0.5141,4581.376465,30.4
25.5,23,82.4270401,92.88752747,25.07514142,22.70476494,13.1455822,57.28146426,0.76116655,0.409136583,0.639555464,0.614503866,1.549366901,0.622298491,0.259929975,1.702333674,37.6046,127.032,44.7624,0.5141,5766.341309,24.3
23.7,18.4,46.16214371,76.67818451,22.55293251,15.70379125,4.152942106,47.53886839,0.62089625,0.649810308,0.456176091,0.088268662,0,0,0,0,37.5372,126.891,15.5876,0.1554,4482.970215,23.8
35,23.5,74.0904541,92.00032043,26.47134164,23.21404975,4.121840209,62.4423128,0.784573515,0.329300142,0.67818085,0.473480286,0.376738921,0,0.259788118,0.770173925,37.4967,126.826,50.9312,0.4125,5773.955566,31.5
30.7,19.9,42.9878273,74.20861816,28.46594346,21.26286844,6.663943946,60.46607653,0.267994444,0.265994069,0.308398192,0.422972143,0,0,0,0,37.6181,127.004,146.554,4.7296,5892.493652,29.2
32.5,25.3,48.78485107,76.38023376,29.62997221,23.30933724,6.129736871,49.06044372,0,0.013632245,0.082423475,0.012571665,0,0,0,0,37.5237,126.909,17.2956,0.2223,4594.64502,30
28.3,24.8,79.73077393,92.40428925,27.60487827,25.24008959,9.393504878,33.90307824,0.761591034,0.898442437,0.720177399,0.660482455,0,4.798960686,0,0,37.5507,126.937,30.0464,0.8552,5817.358398,28.4
23.6,19.1,87.4865799,93.57715607,19.59257313,16.93516848,13.95021945,97.20431006,0.756358387,0.919342392,0.963046643,0.808793411,0.353234092,1.447983532,3.513236483,1.01184688,37.5776,126.838,12.37,0.0985,4400.342773,20.8
31.5,24.1,48.11501312,76.98672485,33.42932084,26.6331785,7.314199388,13.68219952,0.106448806,0.019493608,0.012795482,0.138948658,0,0,0,0,37.5507,127.04,26.298,0.5721,5744.150391,34.4
29.9,24.9,73.33784485,85.95596313,27.85035134,26.28221842,9.823944092,10.96248922,0.701747455,0.674129407,0.669050346,0.481221912,0,0.003904015,0.026487877,0,37.5507,127.04,26.298,0.5721,5640.659668,28.8
34.1,22,53.95747375,86.97172546,27.14424899,23.60124914,15.84919922,72.45106785,0.61969679,0.39917433,0.175288651,0.000559538,0.288734882,0.255198436,0,0,37.5776,127.083,59.8324,2.6865,5544.030273,27.9
26.3,23.1,67.32904816,98.06195831,29.35199643,24.1031906,8.843306382,95.25399327,0.55549602,0.262334714,0.049693078,0.059505484,3.176028253,0,0,0,37.4967,126.826,50.9312,0.4125,5503.611816,29.1
28.7,23.1,54.73077774,92.06690979,32.76763323,25.38685722,5.532073001,43.12675341,0.601250589,0.450095739,0.149620415,0.107317816,0.193791679,0,0,0,37.5237,126.909,17.2956,0.2223,5252.905273,33.4
34,25.2,51.17792892,98.99013519,33.49476752,24.17799358,6.937778533,122.2288221,0.339455724,0.222741509,0.221173393,0.2823977,0.013751258,0,0,0,37.645,127.022,45.716,2.5348,5414.195313,35.3
34.8,27,51.152668,85.76796722,33.1353034,25.23875682,7.412943969,109.0366088,0.080997194,0.010127366,0.152663791,0.412884906,0,0,0,0,37.6181,127.004,146.554,4.7296,5299.466797,34.9
30.5,26.6,74.36922455,93.02857971,30.9047707,26.41725478,7.361267944,41.32192024,0.248712215,0.345231659,0.449937455,0.127491904,0,0.138283784,0.076972723,0,37.5102,127.042,54.6384,0.1457,5302.327637,28.4
32.6,22.5,45.78914261,83.8276062,33.44411531,25.1292849,6.123870661,103.5484611,0.154080368,0.240492604,0.086544607,0.112760728,0,0,0,0,37.4967,126.826,50.9312,0.4125,4846.185547,33.9
27.9,20.7,27.46747017,75.22681427,28.48324645,20.27671898,8.422836552,24.47569342,0.004791137,0,0.007700103,0.000198797,0,0,0,0,37.5237,126.97,19.5844,0.2713,5843.812988,28.4
31.5,21.4,42.84305191,81.77746582,31.02008223,21.70846322,6.403647681,134.9017401,0.006861179,0.121223409,0.479623851,0.309281791,0,0,0,0,37.5507,127.135,35.038,0.5055,5834.413086,30
34.2,23.1,35.04372406,74.32886505,32.54957275,23.4416228,5.081977328,62.34657542,0.129438896,0.025447595,0.00896112,0.140676796,0,0,0,0,37.5372,127.085,28.7,0.6233,4696.113281,33.3
30.8,25.3,73.25505066,89.91713715,29.36633277,25.63856675,8.896921277,30.22493658,0.566644215,0.786811268,0.511289441,0.153294715,0.072972536,1.47073374,0.001119151,0,37.4967,126.927,30.968,0.618,5313.929199,33.1
29.9,22.2,51.95623779,87.97576141,32.83933199,24.97164886,5.537080506,114.6081635,0.361686788,0.039633499,0.068956688,0.061021809,0.000290141,0,0,0,37.6046,126.991,212.335,2.785,5467.114258,32.5
31.4,24,84.38616943,97.96800995,27.4747692,23.85768346,8.095520178,48.04164193,0.461497047,0.782917469,0.445469217,0.173115361,0,3.054285723,0.115618999,0,37.6181,127.004,146.554,4.7296,5479.45752,29.4
20.6,18.5,66.74912262,96.24563599,25.99836148,19.1954388,5.713334729,75.57519425,0.248173028,0.214862858,0.135144143,0.000825513,0,0.000902014,0.028009073,0,37.6046,126.991,212.335,2.785,5812.293457,25.7
25.9,23.4,64.920578,90.04890442,29.22449134,24.7134237,6.364943941,10.5505874,0.86305353,0.687293405,0.289905451,0.075098082,0.102615957,0.700422281,0,0,37.5776,127.058,33.3068,0.2661,5553.048828,30.3
31.3,24.1,50.36526489,79.00675964,31.34855559,25.43022056,6.122525305,50.98740149,0.15281416,0.075471866,0.188686536,0.117073846,0,0,0,0,37.5237,126.909,17.2956,0.2223,5016.055176,31.5
27.6,23.7,58.70333099,99.1241684,30.88574853,23.06357688,7.658593049,65.49249991,0.819901408,0.373447006,0.187301554,2.18e-05,0.111371478,0.023901654,0,0,37.6181,127.004,146.554,4.7296,5907.943359,29.9
32,26.8,77.47338104,97.51346588,29.51329678,25.46381616,7.228004575,63.29481018,0.462424557,0.458878205,0.434123673,0.427401341,0,0,0,0,37.6181,127.004,146.554,4.7296,5702.817383,31.8
23.7,22.9,92.77933502,95.85940552,25.36959078,23.24061052,5.847482562,28.10608065,0.849178346,0.944028046,0.925282213,0.911767486,6.844886184,5.301166028,0.816555602,0.174411862,37.5507,126.937,30.0464,0.8552,5764.636719,25.4
25.6,20.9,68.36499023,93.68725586,25.22668006,21.01678185,6.28756549,36.06124012,0.744127638,0.584403296,0.285698376,0.234552697,1.161520461,0.034963758,0.0202922,0,37.5237,126.909,17.2956,0.2223,5809.1875,27.9
32.6,21.8,44.46308517,80.66036987,34.11129319,24.13220357,7.100600233,70.93050273,0.007875817,0.008068087,0.196511412,0.334724227,0,0,3.208432468,0.020454211,37.5507,126.988,132.118,0.5931,5891.303711,34.6
36.6,28.1,39.86124039,69.95458221,35.19917732,27.22962895,6.489931156,11.66316926,5.14e-05,0.009780366,0.106568036,0.053635932,0,0,0,0,37.5237,126.97,19.5844,0.2713,4754.673828,36.2
30.5,23.6,73.59443665,93.41606903,26.43266819,22.53118843,13.28583898,122.1333132,0.609439574,0.772702514,0.735475224,0.562952298,0.562011714,5.486298877,0.200886746,0.604448318,37.5776,126.838,12.37,0.0985,5843.853516,27.6
28.8,21,62.36315537,87.22669983,29.7382915,24.44117627,4.391599844,87.237547,0.258735272,0.452380127,0.169956883,0.363614308,0,0,0,0,37.5776,126.838,12.37,0.0985,5645.98291,30
25.5,20.3,71.84102631,96.91484833,25.24213566,20.57750884,5.839320501,72.90356811,0.871946507,0.630068857,0.331973107,0.189594586,1.065628231,0.161797217,0.028889015,0,37.5507,127.135,35.038,0.5055,5818.317383,28.1
25.6,17.5,38.02753448,78.51621246,28.03132846,18.31148491,5.737829089,83.33775441,0.039527884,0,0.230540876,0.043865187,0,0,0,0.000644522,37.4697,126.995,82.2912,2.2579,5842.662598,29.4
28.9,22.9,61.29139328,98.70207214,30.57185595,23.98446822,5.30185013,100.4168709,0.298209789,0.214178325,0.278801082,0.227370352,4.84e-05,1.281850065,0.020802809,0,37.645,127.022,45.716,2.5348,5620.059082,32.5
23.2,17.7,66.16134644,96.97150421,24.18634143,19.26251353,7.984710018,69.81058892,0.489155827,0.502348215,0.834758777,0.81441449,0,0,0.586813538,6.179488537,37.6046,126.991,212.335,2.785,4731.345215,24.2
28.9,23.4,73.24276733,87.39316559,27.83848535,25.20123457,10.82409939,14.13754682,0.553792578,0.737162309,0.669692025,0.671497311,0.00143523,0,0.021067838,0.001909322,37.5776,127.058,33.3068,0.2661,5721.618652,29
29.8,24.8,79.3997879,93.88077545,27.9689847,24.89138567,4.567845672,71.77078629,0.587122858,0.405900875,0.337687416,0.254568922,0.433529328,0.00434212,0.005253506,0,37.5776,126.838,12.37,0.0985,5332.515625,29.4
34.3,26.2,36.92306137,73.81317902,37.13613868,28.19712998,6.912122329,23.076244,0.03774373,0.036873341,0.022372502,0.067228753,0,0,0,0,37.4967,126.927,30.968,0.618,5313.929199,36.2
28,22,62.64710999,98.56121063,30.55317068,22.42907782,7.249798079,146.4384874,0.722962691,0.076449562,0.180599576,0.179906459,3.82190146,0,0,0,37.645,127.022,45.716,2.5348,5839.094727,32.7
24.2,22.1,60.81016541,94.95389557,28.99482945,22.16498964,6.737082462,24.86802258,0.349208118,0.244117156,0.155031453,0.11136622,0,0,0,0,37.5507,126.988,132.118,0.5931,5843.375488,32.4
30.8,21.5,35.83112335,92.61464691,31.90477961,20.75580525,5.760590692,104.206525,0.026002421,0.001736111,0.04375909,0.140947661,0,0,0,0,37.4967,126.826,50.9312,0.4125,4982.36377,33
28.4,19.1,50.62333679,87.01927185,25.43657651,18.91940963,8.800985783,63.04421,0.676064967,0.382487753,0.512447376,0.618056505,0.379638731,0,0.109129022,0.788510918,37.5237,126.97,19.5844,0.2713,4530.068848,24.2
31.1,20.4,33.92620468,71.76207733,29.92975427,22.01647547,5.22319143,27.2324566,0.259831804,0.316055191,0.344049877,0.529958128,0,0,0,0.050746613,37.5776,127.083,59.8324,2.6865,5819.253906,28.8
23.9,20.8,86.92794037,95.01092529,26.57395659,20.33153718,8.783237467,43.91850177,0.934532053,0.949045224,0.839716302,0.691370984,2.439051343,1.803962024,1.17012722,2.995986152,37.5776,127.058,33.3068,0.2661,5830.974609,25.6
31.5,24.1,52.68442535,75.12377167,29.00998934,24.44165409,7.283723791,17.55379438,0.095328912,0.342541967,0.472362753,0.665256433,0,0,0,0,37.4967,126.927,30.968,0.618,5086.431152,28.2
31.7,25.5,54.95275879,79.68977356,31.78513765,27.30620192,6.993079205,50.69525631,0.601645473,0.373453784,0.356479311,0.518338934,0.008633443,0,0,0,37.5776,126.938,75.0924,1.7678,4869.229004,34.1
28.9,21.3,53.10102081,76.43999481,27.2091518,20.97387115,10.02516363,58.26806927,0.394820383,0.371842427,0.416479384,0.330039071,0,0,0,0,37.6181,127.004,146.554,4.7296,5883.891602,25.9
31.2,26.2,51.32416153,79.74729919,30.70916919,25.93466985,6.027628342,48.16677006,0.367525891,0.333619529,0.288902698,0.544244979,0,0,0,0.00660881,37.5102,127.042,54.6384,0.1457,5617.494141,32.2
27.2,22.7,87.06373596,97.43818665,26.67744684,22.49150134,14.3917218,39.56188937,0.833612815,0.723819471,0.782037017,0.147638226,8.049212774,0,1.151110443,0,37.6046,126.991,212.335,2.785,4879.562012,25.5
26.8,20.2,73.45760345,97.98284149,23.59102993,20.56065197,4.34865731,29.21739978,0.474557323,0.778956097,0.734590883,0.627779707,0.011541527,0.524152088,0.661740333,0,37.6046,126.991,212.335,2.785,5119.919922,23.7
26.5,22.8,79.1417923,95.57395935,26.44984958,23.08242744,7.487449745,61.9872907,0.565265691,0.924427662,0.721863847,0.871569697,0.006408578,0.287988186,0.239232048,8.034396509,37.5776,126.838,12.37,0.0985,5843.853516,26.9
30.1,24.3,62.07383347,92.41542816,31.43310699,25.84961795,8.412392537,45.92383154,0.374452647,0.674710864,0.435860931,0.16432718,0,0.005863146,0,0,37.5102,127.042,54.6384,0.1457,5379.994141,32.5
31.9,26.1,60.76459503,88.39669037,30.60100089,25.36547875,11.41723667,94.95652135,0.211930869,0.28224789,0.121281354,0.230254018,0,0,0,0,37.5372,126.891,15.5876,0.1554,5335.052246,32.1
26.8,20.3,61.18766785,86.97731018,25.70669425,22.34683354,3.991241276,26.0758279,0.333844437,0.349125551,0.63660597,0.345637842,0,0,0.102054039,0.226512956,37.5776,127.058,33.3068,0.2661,5845.751465,26.6
28.5,23,64.85596466,90.3139801,29.92873281,24.18956345,4.906206757,99.99278164,0.141567627,0.292001466,0.189219928,0.025450732,0,0,0,0,37.5776,126.838,12.37,0.0985,5452.395508,32.5
27,17.4,57.71520615,88.2520752,24.46487026,18.53201868,8.423594872,79.54621585,0.666676347,0.461215601,0.435920406,0.629561892,0.513503929,0,0.020011459,1.349256317,37.5372,127.085,28.7,0.6233,4545.04834,23.4
28.7,24.2,62.46178055,94.0958252,28.9937543,24.16482553,4.613078366,117.6360864,0.187762712,0.069402979,0.296482051,0.445058272,0,0,0,0,37.5776,126.838,12.37,0.0985,5496.132813,31.3
26.2,22.9,71.31554413,90.84309387,24.38626144,21.341736,3.710330755,67.70353882,0.653755991,0.571649121,0.420005348,0.5174442,0.90518805,0,0.012913221,0,37.5776,126.838,12.37,0.0985,5048.708496,24
29.4,23,55.3162384,88.3417511,28.30127873,22.08338426,7.523840408,86.371924,0.770978287,0.522767816,0.079692869,0.043662483,0.028265186,0.007272422,0,0,37.4832,127.024,56.4448,1.2313,5759.541016,29.9
29,23.8,49.08519363,86.88589478,29.83983838,22.88045504,6.197366357,94.28368378,0.299865957,0.226179166,0.140627002,0.528419444,0,0,0,4.653008868,37.5102,127.086,21.9668,0.1332,4635.936523,29.9
33.8,26.8,71.70755768,84.80728912,30.18400662,27.5939814,5.138984491,23.16837339,0.356916428,0.621323945,0.823609373,0.290379402,0,0,0.428634636,0.009640668,37.4967,126.927,30.968,0.618,5023.568848,32.6
28.4,21.8,58.70663452,92.1647644,28.94633627,21.97164343,3.576615244,81.80243786,0.740650252,0.432405598,0.342392785,0.518770149,0.002698702,0,0.001707683,0,37.5507,127.135,35.038,0.5055,5671.518555,28.3
23.2,20.9,71.43276215,86.08460999,23.97456393,21.44352269,5.9515119,28.76868498,0.583845736,0.59716882,0.554515919,0.496540446,0.095492074,0,0,0,37.6046,127.032,44.7624,0.5141,5007.588379,25.2
33.9,24.8,49.3783493,86.2385788,31.06973043,24.47687171,5.793114225,23.1590211,0.323546739,0.296103271,0.258152965,0.203313918,0,0,0,0,37.5237,126.97,19.5844,0.2713,5206.499023,32.1
27.2,21.8,73.96779633,93.38433075,28.50314809,24.94907236,6.481963575,50.88144537,0.747739198,0.754714686,0.252342878,0.232663005,3.767430086,8.311203641,0.003156417,0,37.4562,126.955,208.507,5.1782,5431.227051,32
30.4,23.8,40.499897,93.22960663,31.37293474,23.85745351,5.460856179,46.26120182,0.222368957,0.321028861,0.285402113,0.115563974,0,0,0,0,37.4697,126.91,52.518,1.5629,5145.487793,31.4
25.5,22.3,82.72869873,92.49834442,27.03669057,23.69415792,8.964071949,46.62646508,0.7984962,0.834348838,0.68216741,0.511269287,16.41635434,2.876269914,0,0,37.4697,126.995,82.2912,2.2579,5712.382324,28.1
24.4,20.6,55.64727783,98.37004089,27.78549662,19.56176995,11.16863346,74.62592047,0.312105477,0.273683179,0.030996951,0.010616645,0.000503279,0,0,0,37.6046,126.991,212.335,2.785,5981.979492,28.1
29.5,24.3,48.30691528,84.20617676,35.28858234,25.66415193,5.956511259,59.12217013,0.577916526,0.38938234,0.434057899,0.696692919,0,0,0.752436181,0.543364724,37.5237,126.97,19.5844,0.2713,5795.938965,33.8
33,24.9,48.97267532,75.50006866,31.09099186,23.86633357,5.537459642,60.60665528,0.120451601,0.165721372,0.486383705,0.510607654,0,0,0,0,37.5102,127.042,54.6384,0.1457,5540.038086,29.9
31.1,25.6,58.42174912,85.43551636,31.15857643,25.66385644,5.829934716,117.4763495,0.252526083,0.488612493,0.270970028,0.388696147,0,0.027847137,0.004947886,0,37.5776,126.838,12.37,0.0985,5594.15918,33.9
29.4,22.8,65.4580307,93.07194519,27.87314476,22.88518028,5.813415557,91.42701467,0.238376202,0.485961691,0.255022693,0.17301692,0,0.180825664,0,0,37.5776,126.838,12.37,0.0985,5720.304688,31.6
30.1,22.6,43.41015625,84.88225555,32.20738147,25.11839853,6.937747945,14.25859641,0.222794907,0.161675904,0.033378098,0.014300368,0,0,0,0,37.5507,127.04,26.298,0.5721,5549.185059,31.3
31.8,24.3,49.40396118,77.08244324,30.0615204,24.41549924,6.44699494,50.08014488,0.114620285,0.194222457,0.518019697,0.478736738,0,0,0,0,37.5776,126.938,75.0924,1.7678,5565.212402,28.9
30.5,19.5,32.54553986,74.56622314,32.64577452,23.2177831,6.944873134,28.69119664,0.247300741,0.339654673,0.066051948,0.146426748,0,0,0,0,37.5507,126.988,132.118,0.5931,4986.005371,32.8
33.6,19.4,61.39051437,92.54598999,29.22758676,23.02327311,5.892796894,101.8616392,0.217831309,0.587192749,0.17180841,0.179553549,0,0.665531142,0.025235189,0,37.5507,127.135,35.038,0.5055,5809.353027,29.8
31.6,20.6,48.13105774,85.42949677,29.79391196,22.22936286,5.43434603,53.967653,0,0.045676922,0.049721548,0.012315455,0,0,0,0,37.6046,127.032,44.7624,0.5141,4619.683594,29.8
26.8,16.8,41.48591614,93.81359863,29.23914972,20.32197341,4.806133886,48.92183171,0.09137217,0.224784361,0.041738709,0.006967209,0,0,0,0,37.6046,127.032,44.7624,0.5141,4542.624023,30.1
32.4,23.5,63.18827438,87.49208069,30.31547079,26.03263275,9.357494036,73.84840751,0.305322942,0.333065544,0.309057808,0.295255761,0,0,0,0,37.4562,126.955,208.507,5.1782,5650.036621,30.8
29.2,25.3,39.04785156,91.8687439,30.30224004,22.93630984,5.906661838,50.5201265,0.149270364,0.084122248,0.013586502,0.031628981,0,0,0,0,37.5237,126.909,17.2956,0.2223,4669.50293,32.4
33.2,27.2,70.32125854,95.38892365,30.55508433,27.17016788,8.231914779,102.4075637,0.383026304,0.432415056,0.16705345,0.216199574,0.815837701,5.2e-05,0,0,37.5776,126.838,12.37,0.0985,5197.706055,31.5
33.1,25.3,46.87578583,90.34785461,34.7354434,25.99921442,5.451462934,148.5873433,0.04832039,0.020948275,0.027503832,0.049572673,0,0,0,0,37.5507,127.135,35.038,0.5055,5314.76709,35.4
30.9,25.9,84.08975983,99.18093872,27.31278506,25.17950449,8.208527188,61.2506183,0.477217891,0.837054579,0.872666847,0.462812868,0.016290709,1.366287208,0.718578858,0.10124059,37.5776,126.838,12.37,0.0985,5496.132813,29.3
29.7,20.5,53.28184128,94.68672943,30.77757818,23.66857,7.19192945,81.44274108,0.302556498,0.195413982,0.067058183,0.064781958,0,0,0,0,37.4697,126.995,82.2912,2.2579,5665.88916,29.4
32.9,24.2,62.75759506,92.53033447,27.69196597,23.16118258,4.916066925,62.96488126,0.768895432,0.381519995,0.659293309,0.462421234,0.553426146,0,0.233251678,0.306278901,37.5507,126.988,132.118,0.5931,5820.04248,30.9
27.5,22.9,74.056633,89.22119904,26.85786549,24.66228417,12.83703176,19.96556828,0.542631678,0.718968378,0.650696915,0.642149099,0.002582302,0,0.029957158,0.002560437,37.5507,126.988,132.118,0.5931,5780.483887,28.4
33.9,27.9,69.50660706,86.293396,30.02834381,27.80111955,4.915929596,34.92972434,0.329602132,0.740424914,0.721893316,0.30313112,0,0,3.337560038,0,37.5507,127.04,26.298,0.5721,5031.075684,31.7
24.4,22.1,74.47973633,88.13380432,28.51492854,24.40528116,9.720170677,59.91607432,0.662601597,0.541697831,0.685458736,0.399520879,0.565708506,0.086304023,1.777439425,0,37.4967,126.927,30.968,0.618,4821.79834,29.6
25.9,21.9,45.23576736,96.6860733,29.79159621,22.22053452,3.943873495,107.6534315,0.753348986,0.584528298,0.094103873,0.45451514,0.713404981,0.27039004,0.05607633,0.005411675,37.6181,127.099,53.4712,0.697,5598.242676,24.5
33.4,25.5,48.0725174,67.80238342,32.5647513,26.27629767,6.80249093,96.81287098,0.463458447,0.390018925,0.219529398,0.18612531,0.023334976,0,0,0,37.5372,126.891,15.5876,0.1554,5614.391113,32.8
27.1,20,27.95334625,69.37618256,29.62243238,17.60002732,8.553722878,17.43242518,0,0,0.100762834,0.402752491,0,0,0,0,37.5776,127.058,33.3068,0.2661,4576.340332,28.8
26.7,23.9,54.21433258,96.08974457,31.42993642,24.91008577,8.538407822,57.7237734,0.535612578,0.23751807,0.11752961,0.069876997,3.15375036,0,0,0,37.5372,127.085,28.7,0.6233,5493.429199,30.9
29,23.3,31.87690163,91.11008453,32.79535084,23.78928861,5.635184675,98.20492617,0.238573165,0.073525129,0.003321395,0.002009387,0,0,0,0,37.5102,127.086,21.9668,0.1332,4709.788086,33.7
35.1,27.2,47.24432755,79.85177612,34.79832323,26.7772603,6.367438018,56.88977607,0.042698772,0.003320438,0.180370341,0.0818338,0,0.011721292,0.275867919,0,37.5507,126.937,30.0464,0.8552,5277.600586,35.1
28.9,24.9,51.92311859,74.69722748,29.27070227,23.88445092,7.055526068,60.41445605,0.331698681,0.3016773,0.133194894,0.384903972,0,0,0,0.832299133,37.5237,126.909,17.2956,0.2223,4632.57373,31.2
34.7,25.2,53.66872025,94.60516357,30.18084413,23.58946492,5.616543303,98.48836068,0.278463784,0.325358677,0.227996531,0.227798177,0,0,0,0,37.4832,127.024,56.4448,1.2313,5202.184082,32
28.4,22.7,57.64503479,94.26251984,27.9235501,22.19177685,7.749711951,85.41027621,0.345384739,0.147248044,0.018831228,0.023150505,0,0,0,0,37.4967,126.826,50.9312,0.4125,5761.527344,30.7
31,22.3,83.06123352,91.19226837,22.77952206,20.83726316,6.897283912,59.33664179,0.692977432,0.613279727,0.687550067,0.339166488,0.219422622,0.658276811,0.504361412,0,37.4967,126.826,50.9312,0.4125,5865.608398,24
