ID,TARGET,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
7852,10,3,22,2,9,7,8.67,8.86,6,125,34,51,112,7,14,31,50300,0,51510
106896,5,3,18,0,8,10,8.67,6.25,18,126,12,32,72,5,5,29,64300,29,57358
92058,15,2,2,1,1,20,15,15,15,22,12,20,18,5,8,7,101000,18,0
106963,15,2,7,1,4,15,15,10.86,25,84,5,19,47,3,10,19,58100,31,65080
186482,15,3,12,1,7,11,10.33,7.83,8,105,17,33,62,6,13,26,67000,42,62047
107298,43,2,10,1,3,33,87.5,38,17,75,15,37,61,6,17,24,0,24,0
107321,20,3,26,2,14,20,11.67,3.27,16,125,13,34,75,6,16,31,49000,25,48707
10399,10,3,6,3,3,10,10,10,17,26,29,39,49,6,11,9,27500,28,38060
107569,50,1,9,0,6,20,20,36.11,26,93,6,15,44,4,4,18,44300,28,43932
107618,2,4,18,1,11,5,4.25,2.36,18,103,10,21,54,5,9,24,15100,32,40469
107727,7,12,43,5,19,5,5,5.28,15,130,11,33,83,5,16,32,44100,35,45504
107787,5,6,22,3,11,6,6,4.27,15,130,10,18,43,3,7,18,46700,34,41940
107693,10,7,26,5,14,10,8.14,7.35,17,102,14,33,68,6,16,28,25900,25,41912
108050,16,2,15,0,10,15,12.5,5.2,19,130,12,25,63,5,5,25,108900,27,62457
108158,5,6,20,3,10,6,4.17,3.95,18,113,13,32,68,6,15,28,56500,27,52001
108150,20,2,5,1,2,20,20,15.2,18,67,13,31,49,6,14,19,96000,34,52001
108420,13,5,11,3,6,20,9.2,8.91,18,54,13,35,44,6,17,19,65000,27,25673
108381,20,4,9,3,6,15,18,15.67,21,76,13,29,53,6,14,20,63800,16,0
4917,15,3,19,1,8,15,13.67,9.79,18,112,7,21,57,4,11,20,80100,28,0
108635,5,2,4,0,2,15,13,8.5,19,52,11,27,35,5,5,14,73000,16,40297
108724,12,4,13,2,9,10,10,6.85,18,128,13,31,70,6,15,29,56500,23,0
108819,4,4,6,2,2,4,4.75,4.33,15,29,13,26,24,6,12,10,45600,28,0
108905,20,6,19,2,8,20,16.17,12.53,18,75,13,35,61,6,17,24,70800,43,0
108919,15,6,8,4,6,12,10.67,9.5,19,56,12,31,42,6,15,17,62900,29,0
108983,17,2,8,1,6,17,16,12,17,104,13,33,65,6,16,28,53500,31,26080
109099,6,5,7,4,5,7,7.4,6.43,18,41,12,29,30,6,15,14,71900,27,37931
109179,14,2,11,0,6,14,14,10.18,15,113,12,30,66,5,5,25,56300,21,45781
109450,11,3,22,2,14,11,11,7.55,22,129,11,31,82,5,14,33,59000,30,49981
109514,6,5,6,3,3,6,6,5.67,19,32,13,29,29,6,14,12,0,8,0
109470,10,1,1,1,1,18,18,18,17,17,10,15,13,4,6,5,60400,21,0
109536,7,3,24,1,13,6,6.67,7.29,17,130,7,17,57,3,7,24,55000,39,46146
109533,25,2,16,1,10,25,25,7.5,20,104,13,29,60,6,13,24,57600,35,46146
109646,10,12,36,6,13,10,10.75,9.47,18,69,14,35,62,6,17,23,65700,35,0
109710,5,4,33,3,18,7,6.5,6.18,17,126,13,31,80,6,15,32,82500,35,53099
109196,10,7,31,4,16,6,6.43,5.94,23,129,12,32,73,5,15,28,52100,23,0
109848,21,1,7,0,4,17,17,12.14,26,112,9,26,62,4,4,25,50000,27,29743
29010,24,1,1,1,1,18,18,18,16,16,11,16,13,4,6,5,77500,30,55191
11991,25,3,8,2,3,25,18.33,17,21,43,27,48,63,6,16,15,0,0,0
109961,20,3,3,1,1,20,10,10,18,29,12,25,22,6,12,10,30400,24,0
110094,18,2,5,2,3,15,12.5,10,16,105,13,31,45,6,13,18,42100,27,21667
110308,15,3,4,0,1,10,9,8,18,41,12,31,31,6,6,13,138400,44,52166
110425,20,1,3,0,1,20,20,13.33,25,39,12,33,34,6,6,15,30500,21,23239
110519,17,3,17,2,9,17,15.67,10.71,21,106,12,31,72,6,17,31,73200,30,49185
110789,15,3,15,0,7,15,15,8.2,18,123,13,35,74,6,6,32,32400,24,30490
74774,21,1,1,1,1,15,15,15,24,24,8,18,16,3,7,6,50000,31,0
186153,9,5,29,1,11,10,9.6,9.41,6,128,38,56,123,10,18,42,37100,34,0
110871,5,4,21,1,8,5,5,4,16,126,6,19,49,2,7,16,34100,22,0
14272,20,3,15,0,5,15,13.67,12.67,18,75,27,49,77,6,6,26,38900,23,32693
111021,10,3,6,2,2,10,18.33,12.5,7,44,21,41,47,10,19,20,33200,36,32664
12832,10,3,5,2,2,15,12.33,10.4,15,31,22,36,39,4,10,10,66200,37,56412
110822,20,3,5,1,2,18,14,12.4,15,41,13,32,36,5,13,13,57600,34,0
1779,12.5,4,8,3,6,17,14.25,13,7,45,20,39,71,8,17,27,41700,0,0
111708,15,4,11,3,6,14,12,9,16,76,16,35,56,6,15,22,50200,25,0
111795,5,2,15,2,10,5,8,5,18,127,10,23,61,4,10,25,60300,0,0
111833,5,7,15,3,7,5,5.14,5,15,92,13,34,61,6,16,24,37700,25,27048
111918,5,4,26,2,11,9,9.5,7.08,18,130,9,26,59,4,13,22,42700,34,38260
111981,20,3,13,2,6,14,13,8,21,111,11,32,67,5,15,29,43900,53,0
12049,5,5,30,4,15,7,6,6.3,5,125,48,68,122,12,22,36,32600,40,29346
111485,30,3,7,3,6,30,35,29.57,17,57,13,34,48,6,17,20,36100,34,29444
89210,25,5,11,3,8,50,45.4,44.73,18,124,15,36,68,6,17,30,49300,40,0
112148,25,2,7,0,5,25,22.5,14.43,19,102,13,34,63,6,6,25,54300,43,0
112319,30,2,5,2,4,20,20,17,18,75,13,33,52,6,16,21,89200,49,44526
112406,25,2,2,2,2,25,22.5,22.5,15,21,12,19,18,5,8,7,49000,39,0
112495,8,4,5,1,1,10,7.25,6.4,19,32,13,27,26,6,12,10,69800,35,0
112703,15,1,1,1,1,15,15,15,24,24,7,17,15,3,7,6,31800,31,0
112750,20,2,4,1,2,20,17.5,12.75,18,53,12,31,42,6,15,18,42800,29,70143
112943,12,9,48,7,25,13,12.44,8.73,19,129,12,32,85,5,16,33,85500,42,63483
113096,10,3,7,2,5,15,13.33,9.29,17,81,13,32,48,6,15,19,35400,33,33428
113129,20,3,3,2,2,10,20,20,15,24,14,25,23,6,11,9,35900,37,36756
30366,6,6,16,4,10,7,7,5.19,15,111,15,34,66,6,14,26,142900,46,54178
136935,15,3,3,1,1,7,9,9,18,32,13,27,26,6,12,10,45400,14,48504
113354,20,4,33,4,17,10,15,10.88,22,129,12,33,86,5,15,32,46600,39,43474
113261,7,7,13,5,8,9,8.43,7.62,15,77,14,34,58,6,16,22,46600,32,0
113560,25,6,16,5,9,10,21,12.75,12,79,21,40,65,9,18,26,93000,33,68048
113686,15,3,6,1,2,15,13.33,10,26,53,10,29,40,5,15,17,65700,42,40929
113891,11,7,13,7,10,10,10.43,8.54,17,56,12,29,47,5,15,18,29000,27,35268
2889,3,5,22,3,12,3,3.4,3.18,5,128,21,32,52,8,13,17,20800,29,35250
9348,10,4,22,4,15,14,12.75,11.68,17,124,15,35,101,6,17,34,45000,34,53269
114539,12,6,7,5,5,10,10.83,10.14,16,33,13,31,32,6,15,13,45500,34,55526
83559,10,3,7,2,3,17,21,14.14,21,69,12,30,43,6,15,16,78000,28,57204
114197,11,3,3,2,2,12,11.33,11.33,17,23,12,23,21,6,11,9,56600,42,49614
114321,25,5,9,3,4,20,18.6,15,15,40,14,33,35,6,14,13,73700,33,60608
114339,10,3,9,1,3,15,11,7.89,22,94,12,32,54,6,15,23,20400,30,0
114438,20,2,4,0,2,20,15,11.5,17,44,12,32,35,6,6,15,49800,18,44487
114579,10,1,6,0,5,17,17,13.17,18,113,12,27,53,5,5,23,63300,47,61722
114676,20,2,6,1,4,20,20,15.33,24,76,11,31,53,6,15,20,106200,37,0
114721,15,1,3,1,2,15,15,11.67,18,45,11,26,30,4,10,11,104000,34,0
114747,20,1,7,0,2,20,20,7.43,16,112,12,29,53,5,5,21,159900,41,53769
114873,10,3,16,0,6,20,14.33,7.53,17,128,13,32,66,6,6,29,55300,42,35118
114912,25,6,26,5,16,22,23.17,16.65,15,123,14,34,83,6,17,35,62200,28,39948
2867,13,3,4,1,2,10,11.67,11.25,8,21,25,33,31,11,15,13,47600,38,0
115094,38,3,9,2,4,24,20,14.89,24,75,11,33,52,6,17,23,52100,40,0
112944,15,3,12,2,9,14,12.67,7.08,18,128,14,32,53,6,14,22,68400,25,35876
115341,20,3,3,2,2,10,11.67,11.67,21,28,7,19,19,4,10,8,21800,37,35560
115346,25,2,5,1,4,15,12,9.4,24,52,11,31,40,6,15,17,25100,30,34167
115398,5,6,13,5,8,5,5.33,5.08,16,64,13,32,49,6,17,21,33800,29,35020
115311,4,10,12,5,5,7,4,3.75,15,44,14,32,34,6,15,14,30300,31,32500
115626,15,2,7,1,4,20,15,27.14,18,75,14,34,60,6,15,21,69400,25,60673
115676,20,4,9,2,6,15,15,14.22,23,90,12,34,61,6,17,25,34000,36,0
117137,10,4,4,4,4,10,9,9,16,29,15,28,27,6,12,10,98800,27,103275
117383,21,1,1,0,0,15,15,15,16,16,10,15,12,4,4,5,0,48,0
115833,5,6,13,1,4,5,5.33,4.69,15,74,7,25,48,3,10,17,81800,42,41732
188164,10,3,15,2,11,10,9.67,8.53,19,94,7,15,43,2,6,19,136200,26,0
115935,20,2,5,1,2,15,15,10.4,21,67,12,31,48,6,14,18,46300,39,0
36809,5,3,15,1,7,5,5,4.27,16,127,7,18,40,2,5,12,87600,21,64841
116008,5,6,13,3,5,12,11,9.31,22,64,11,32,56,5,16,22,81300,20,65326
116063,5,2,5,2,4,20,16.5,10,19,56,13,31,41,6,13,16,68000,35,41714
116053,6,4,5,3,3,7,6,6,18,28,7,20,19,4,10,8,111200,36,41714
116251,10,7,22,5,11,6,8,6.41,16,77,14,35,61,6,17,23,127400,22,78706
116267,20,2,2,1,1,20,15,15,18,24,11,22,20,5,10,9,108800,48,63851
58883,5,5,6,3,3,10,8.2,7.83,16,29,15,30,29,6,14,12,107200,58,63851
121926,20,3,4,1,1,16,8.33,10.25,15,35,16,33,31,5,13,12,112500,29,0
185901,10,7,11,4,6,5,6.14,5.36,6,41,19,40,41,7,17,16,67400,0,50755
116420,20,3,6,1,2,10,14,9.33,22,53,12,32,41,6,15,16,195100,21,0
116533,10,2,21,2,11,10,7.5,7.62,21,80,11,29,59,5,13,21,49600,32,46078
116595,10,5,8,3,4,10,8.4,8.13,17,41,13,32,33,6,16,15,54600,27,46434
186580,5,5,18,2,6,10,11.2,8.28,4,81,21,40,65,7,17,23,65100,46,0
116636,6,8,12,5,8,7,5.75,4.83,17,75,12,32,45,6,16,18,62300,43,38223
126013,20,2,9,0,2,20,19,15.33,18,64,13,35,55,6,6,22,69700,56,0
116894,20,2,4,2,4,20,16.5,12.25,21,45,14,32,39,6,15,15,107500,12,46951
116950,30,3,10,3,6,30,25,13,16,53,10,27,38,4,13,15,63900,26,36142
116930,20,5,10,2,5,20,13.4,11.9,18,76,13,34,53,6,16,20,376000,26,60094
117076,10,2,17,1,8,10,10,7.94,18,93,9,25,52,4,11,19,54800,15,33726
117054,20,2,2,1,1,20,15,15,24,32,9,26,24,4,11,10,45200,24,33726
117216,30,4,4,4,4,24,10.25,10.25,16,33,13,27,28,4,10,9,61800,39,35439
117264,17,3,9,0,4,17,15.67,12,26,89,11,33,59,5,5,25,53200,32,36809
117255,10,3,7,1,2,11,9.67,8.71,15,54,12,29,37,6,14,15,74000,27,36809
1731,12,8,11,3,4,12,11.38,11.82,6,33,29,44,55,11,18,21,198200,48,91864
117411,20,3,18,1,9,20,20,13.81,15,130,8,24,55,3,11,20,90400,31,0
117552,20,1,4,1,1,20,20,13.75,18,51,12,32,40,6,15,18,265000,24,95073
116329,15,5,8,3,5,15,13.2,10.63,18,53,14,32,42,6,14,16,219600,26,95073
45584,25,3,4,2,3,15,18.33,16.25,20,45,15,34,40,6,16,16,186100,0,0
117711,16,2,5,1,3,16,16,13.6,23,98,10,29,50,4,12,20,27100,19,38750
117825,25,1,2,1,2,25,25,25,21,41,12,30,34,6,15,14,50000,34,0
118091,20,1,8,0,4,15,15,16.13,18,74,14,34,59,6,6,22,49100,32,40871
118083,15,2,4,0,1,20,20,13.75,26,51,10,29,36,5,5,15,39000,32,0
118182,5,3,22,0,9,6,6.33,4.5,17,124,11,22,68,4,4,28,50300,33,37039
4055,10,5,13,3,5,10,10.4,10.15,15,29,25,32,44,3,6,7,124700,41,57337
118361,10,4,18,4,11,6,10.75,9.28,15,105,13,31,68,6,17,29,96200,55,44627
118367,19,2,3,0,1,15,12.5,10,15,41,8,24,27,2,2,9,46200,36,0
118392,12,2,23,1,13,10,8,5.35,23,120,9,21,66,5,14,31,37500,29,43703
118487,20,1,2,1,2,20,20,15,18,45,10,22,26,4,8,10,42000,41,33072
118657,11,2,12,2,10,12,11,7.75,16,124,14,31,66,6,13,28,36800,32,33718
118759,3,4,15,2,10,3,3.25,2.88,16,117,13,26,57,5,11,25,51000,19,0
118847,25,4,12,4,9,15,13.5,11.25,18,89,14,35,65,6,16,24,58300,23,0
118823,17,2,7,0,4,20,17,13,18,124,8,19,33,3,3,13,159900,27,79539
145436,10,1,1,1,1,25,25,25,21,21,13,20,18,5,8,7,77500,29,0
118905,10,8,16,6,12,5,7.5,6.56,17,105,14,35,69,6,16,28,136200,9,78765
8792,11,5,29,3,14,7,5.4,4.34,20,103,19,40,98,6,16,32,72900,29,55375
119149,17,1,9,1,5,17,17,10.56,17,57,14,34,47,6,16,20,71300,18,48107
119315,13,4,6,3,3,11,10.5,8.83,19,37,12,30,30,6,15,13,34500,15,31828
119362,45,4,5,3,3,10,13.75,16,15,29,11,26,25,5,13,11,171100,32,75326
119541,11,3,20,1,13,11,10.33,7.05,26,129,9,29,68,4,14,29,51000,23,0
119570,10,4,11,4,6,8,8,6.18,16,53,12,31,45,5,15,19,145800,21,47022
128820,25,4,14,3,6,15,18.25,16.79,24,80,11,26,59,6,16,24,0,27,0
119474,15,5,5,4,4,20,13,13,17,28,13,25,25,6,12,10,137100,20,64065
119576,9,5,5,3,3,9,9.2,9.2,15,33,11,29,27,5,14,12,91600,28,53550
119868,10,4,14,3,12,10,9.25,10.43,21,119,13,31,70,6,15,28,69600,40,43110
119861,21,0,10,0,6,15,0,15.1,18,88,13,13,57,6,6,24,45600,34,43110
7924,12,3,24,3,15,11,11.33,9,17,129,19,33,97,3,12,31,47100,0,0
120041,8,3,7,1,4,10,7,6.29,18,64,13,29,43,6,12,16,44200,32,46556
120050,21,1,1,1,1,15,15,15,19,19,10,15,12,4,6,5,28100,23,34280
120089,15,2,3,1,2,15,11,9,23,52,10,22,32,4,8,12,41900,31,46620
120115,200,4,8,3,5,50,43.75,40.88,24,68,14,36,56,6,17,22,27400,44,33874
120128,15,2,2,1,1,15,14,14,19,28,10,23,21,4,10,9,41700,25,30694
120166,12,2,14,1,6,12,11,9.21,24,125,10,29,65,5,13,27,28900,42,36250
120189,25,1,8,1,6,25,25,19.38,25,122,11,31,67,6,15,30,49200,35,39969
120249,10,1,9,0,3,20,20,10.78,24,90,11,31,53,6,6,23,70000,41,46618
120910,5,4,8,2,3,40,37.5,27.25,22,55,13,35,48,6,17,20,56300,24,37266
120972,7,5,26,4,16,6,6.2,8.73,17,128,8,20,60,4,10,24,28000,22,25269
121202,20,3,8,3,5,10,19.67,13.88,15,56,13,33,47,6,17,19,594600,25,105640
121071,15,2,20,2,13,30,23,13.6,18,92,13,34,65,6,16,27,90000,18,105640
121208,13,5,26,3,12,15,13.6,9.96,17,89,14,32,70,6,16,25,514900,14,128240
121773,25,4,5,2,2,25,21.56,20.64,16,33,14,33,32,6,15,13,150000,18,110058
121256,15,3,23,3,16,12,10.67,9.7,15,124,13,32,78,6,15,30,42300,34,26019
121292,16,2,2,1,1,16,13,13,24,29,9,23,21,4,10,9,55700,15,0
121410,15,2,2,1,1,15,15,15,15,29,6,14,13,3,8,7,93100,46,54225
122167,10,0,5,0,4,20,0,12.4,19,89,11,11,47,4,4,16,43900,23,0
121552,10,1,1,1,1,15,15,15,21,21,8,15,13,3,6,5,197900,27,117364
122046,25,2,2,2,2,15,20,20,20,24,12,23,21,6,11,9,71600,31,64910
121603,10,4,6,3,4,17,15,13,16,53,14,35,42,6,16,18,91600,26,108413
121638,10,4,18,2,9,10,11.25,7.61,16,113,14,35,72,6,16,29,56000,50,34031
121654,21,1,7,0,4,15,15,9.14,18,63,13,33,51,6,6,19,88400,32,84607
121640,35,1,1,1,1,20,20,20,17,17,10,15,13,4,6,5,120500,18,84607
121554,6,4,5,1,1,5,5.75,5.2,18,32,12,27,25,5,12,10,190000,40,56843
121683,10,2,2,0,0,20,20,20,18,28,11,25,22,5,5,10,77000,13,65337
121798,15,4,6,2,3,14,13,12.33,19,64,13,28,46,6,12,15,61200,21,51155
121590,10,3,19,2,7,15,13.33,10.74,17,100,9,24,59,4,13,21,78200,19,34360
121937,27,5,9,1,4,25,25.6,22.56,15,56,13,35,50,6,17,21,164500,23,88188
121969,8,6,9,2,3,8,8.17,7.11,18,52,12,33,40,6,16,17,71500,25,37566
121967,15,3,4,2,3,11,9.67,8.75,17,45,12,26,30,6,11,11,65500,15,37566
122001,30,2,2,2,2,16,13,13,22,33,10,27,25,4,11,10,59700,24,53360
114909,10,4,5,3,4,10,10,9,16,29,14,28,27,6,14,12,73300,27,0
122090,20,4,14,3,9,5,5.5,4.79,18,78,12,33,58,6,16,24,40500,34,32500
122110,10,3,8,0,4,2,8,4.94,15,101,14,27,46,6,6,20,40800,20,42454
122131,15,5,12,4,9,30,26.2,19.25,15,126,14,36,73,6,17,31,83100,26,58482
122256,20,5,7,5,6,3,4.8,4.71,21,38,12,30,31,6,15,14,63700,18,41118
122350,25,6,22,4,8,10,27.5,21.64,19,86,14,34,74,6,17,27,46900,0,0
188260,17,7,41,4,27,18,17.71,16.34,17,111,5,13,45,1,5,19,25900,43,0
5335,10,3,16,3,10,10,11,10.69,17,76,14,34,76,6,17,24,51500,31,71200
122664,20,1,1,1,1,20,20,20,23,23,8,19,17,3,8,7,74500,23,63010
121153,25,1,7,1,5,17,17,12.57,22,89,10,19,47,4,8,16,143800,23,102392
122722,17,5,10,4,7,18,17,15.2,16,71,14,34,59,6,16,22,127500,25,0
122279,5,6,13,3,7,10,6.33,5.08,19,81,13,32,59,6,16,22,168000,0,89205
188860,10,8,17,5,12,10,6.5,6.65,5,105,15,34,67,6,17,27,56900,21,45417
123359,20,1,4,1,4,20,20,12.75,17,57,12,30,45,6,14,17,58300,31,50496
123466,4,6,27,2,14,5,4,3.63,18,100,12,34,69,5,16,27,90400,43,51624
190313,7,4,11,1,6,7,7.25,6.18,18,86,2,8,24,0,2,10,100200,37,0
3496,10,2,5,2,4,15,12.5,12,15,57,26,41,56,6,13,17,68800,27,77288
121641,21,1,1,1,1,15,15,15,17,17,10,15,13,4,6,5,86300,30,67135
123805,7,4,12,4,8,10,5.25,4.58,21,76,12,32,53,6,17,23,51800,36,51875
5798,50,2,6,0,1,100,100,79.17,6,67,25,47,95,6,6,22,87200,40,67852
123871,15,2,10,0,6,15,15,8.8,15,116,12,28,65,5,5,27,132400,35,81536
123862,3,4,6,2,2,4,4.5,4.33,15,36,10,27,28,5,13,12,97800,36,81536
123972,5,5,14,3,9,5,5,5.86,15,112,10,28,66,5,13,29,49600,38,49329
124104,23,4,8,1,4,25,18,15.25,18,57,13,34,47,6,17,20,42700,44,34323
124095,21,1,1,1,1,15,15,15,20,20,8,14,12,3,6,5,32800,26,34323
124193,6,5,5,4,4,7,5.8,5.8,17,33,13,28,28,6,13,11,43900,28,39273
124271,25,2,18,2,13,11,8,4.28,24,111,9,25,63,4,11,28,52500,25,33418
124298,4,4,27,2,14,3,4.5,3.7,15,129,7,20,57,2,7,22,81600,47,67195
124315,5,3,6,1,2,10,11.67,9.67,18,44,12,31,35,6,14,14,52400,29,0
124379,5,6,10,3,4,4,4.5,4.5,19,62,11,31,42,6,16,19,30800,0,30402
124395,20,2,18,1,9,20,15,8.89,20,88,13,32,65,6,15,24,83800,35,44618
124484,8,5,8,5,5,9,9.8,8.25,17,29,14,26,26,6,13,11,84600,22,21364
124514,26,1,7,1,4,21,21,17.14,22,53,12,34,48,6,17,21,57500,16,34609
124143,6,6,22,3,12,6,6.33,5.18,22,112,11,32,69,5,15,30,84600,24,0
124683,12,4,4,2,2,8,7,7,18,33,13,29,27,6,13,11,107400,39,76352
124847,10,3,11,1,4,20,18.67,20.18,15,92,12,32,64,5,15,26,37600,32,32813
10421,4,6,16,4,7,3,4.67,4.25,16,87,8,23,60,4,11,20,40200,30,33204
125005,30,3,7,1,3,20,18,12.29,26,52,11,33,41,5,16,17,49600,54,59069
125013,15,3,4,2,2,5,8.33,7.75,17,28,12,25,24,5,12,10,64400,28,43590
125086,6,4,13,1,4,5,7.25,5.54,15,80,11,28,53,5,12,19,36500,23,29862
125181,8,4,4,4,4,10,7.5,7.5,16,29,14,26,25,6,12,10,246900,31,37228
511,12,3,10,1,2,10,13.33,10,6,78,22,38,58,9,17,22,102400,22,42324
125325,20,6,23,3,14,20,20.89,14.62,15,113,13,35,79,6,17,31,85200,35,46217
125337,16,3,3,1,1,15,15.67,15.67,15,29,12,25,23,5,11,10,194600,42,38841
125446,10,3,26,3,14,13,12,9.88,21,128,13,33,77,6,17,34,38000,29,32959
125522,7,6,41,5,21,6,7.83,5.56,18,131,11,30,83,5,16,32,62300,38,33298
125593,25,3,9,1,5,25,25,24.44,15,113,14,34,71,6,16,29,87600,24,78759
125630,25,0,6,0,2,20,0,16.67,23,123,12,12,64,6,6,27,110100,32,76794
125906,6,3,12,3,7,8,6.67,4.67,16,93,9,22,45,4,10,17,92400,39,65406
125930,7.5,3,42,3,19,15,15,6,21,128,13,34,88,6,17,34,71500,33,59760
125986,17,5,8,4,7,15,14,13.38,19,53,14,36,49,6,17,20,53300,27,42656
125999,20,5,22,3,11,20,11.8,9.41,21,75,13,35,61,6,17,24,28100,27,32970
126069,5,5,25,4,18,7,6,5.08,16,126,9,25,69,4,12,27,36200,23,0
126091,6,5,14,0,2,6,6.8,6.21,17,62,13,35,53,6,6,22,39500,11,34297
126184,7,4,9,3,6,3,7,5.78,16,90,11,30,54,4,12,20,44400,28,45200
126333,6,7,26,3,10,5,6.43,6.12,15,122,14,35,76,6,16,32,111000,53,29389
126415,5,6,6,4,4,7,5.33,5.33,16,33,13,30,28,6,14,12,50900,23,24670
126530,30,1,1,1,1,25,25,25,16,16,12,17,14,5,7,6,36900,28,25184
126639,8,4,10,1,3,10,8.5,7.4,18,64,12,33,49,6,16,20,58800,33,0
127108,10,3,4,2,3,20,16.67,13.75,15,41,12,31,34,5,13,13,72700,32,0
118673,10,3,11,2,9,10,9,10.82,18,100,15,35,76,6,15,28,76100,32,0
126787,25,3,21,1,12,25,22.33,12.14,18,126,9,25,64,4,12,27,67500,41,40391
77742,5,5,15,2,9,5,5,5.4,16,111,15,36,70,6,16,28,116300,38,0
126888,20,0,1,0,0,20,0,20,22,22,8,8,14,3,3,5,76400,31,67026
126945,10,3,11,1,3,20,18.33,10.45,17,85,14,34,60,6,16,23,78300,30,43093
190577,30,3,21,1,15,30,23.33,11.71,17,130,14,32,78,6,13,29,78600,44,43093
126949,10,4,12,2,6,10,10,10.5,16,76,13,34,61,5,15,23,0,0,0
126994,25,1,2,0,1,35,35,27.5,26,53,11,26,35,5,5,13,225000,11,107241
127028,18,4,7,1,2,12,12.75,9.14,15,45,13,34,38,6,16,16,58600,14,0
186793,10,2,12,2,8,15,45,24.08,8,110,16,33,72,7,17,28,81700,26,91820
127171,15,2,6,1,2,15,15,9,17,73,13,31,48,6,13,18,122300,35,106631
127030,10,3,5,2,4,10,10,8,16,66,13,24,39,6,10,13,51700,17,38783
127320,25,1,1,1,1,20,20,20,16,16,12,17,14,5,7,6,73100,22,62587
127392,23,1,11,1,9,23,23,16.27,24,123,10,28,70,5,13,30,59200,34,45994
127527,12,3,8,2,6,10,12.33,10.75,16,80,13,33,52,6,16,21,82200,27,30208
127744,15,2,11,2,7,10,11,8.73,15,130,12,30,65,5,13,27,60000,29,32367
127759,6,5,5,3,3,6,5.8,5.8,18,33,13,29,27,6,13,11,30400,27,40204
3891,25,3,18,2,9,25,25.67,19.17,16,127,32,49,124,6,15,33,28300,18,45709
128059,20,4,8,2,4,15,12.25,10.13,21,64,12,32,47,6,15,19,35000,22,35819
128060,15,1,1,1,1,15,15,15,17,17,10,15,13,4,6,5,31100,16,0
4211,25,5,13,3,9,25,25.2,17.92,18,81,18,40,79,6,17,26,91900,36,44272
128235,8,6,13,4,7,10,8.17,8.23,18,56,14,35,51,6,17,22,86400,15,65288
128599,8,5,5,5,5,10,8.2,8.2,17,33,12,30,30,6,15,13,44100,41,42698
128643,4,4,8,2,4,10,7.5,6.63,21,65,12,32,47,6,16,19,29800,28,34503
128934,20,2,5,1,2,25,22.5,15.4,17,93,13,31,49,6,14,20,72500,46,41738
128963,10,2,18,0,5,10,10,7.78,19,97,12,31,63,5,5,23,45800,29,0
128970,14,3,4,0,1,12,10.67,9.25,19,45,7,22,28,4,4,9,89300,25,40995
14437,20,2,29,2,14,16,12.5,8.34,22,105,29,50,124,5,15,28,84400,36,61278
129136,25,1,1,1,1,25,25,25,24,24,9,19,17,4,8,7,49400,44,0
129200,14,2,15,1,11,14,14,9.2,24,129,6,21,51,3,10,21,72600,48,42976
106854,8,7,12,2,5,10,8.43,7.58,19,53,16,38,49,6,17,20,107000,39,0
129335,12,1,11,1,6,10,10,7.27,22,88,6,17,38,4,11,16,91900,28,78055
129374,20,2,4,0,0,20,20,13,18,56,12,29,39,6,6,16,104200,31,73194
129408,45,5,14,4,9,43,39.6,27.29,18,110,15,36,74,6,17,33,81800,22,68352
129468,20,1,1,1,1,25,25,25,16,16,11,16,13,5,7,6,71700,33,44427
129598,37,2,7,1,2,30,30,23.86,24,79,12,32,58,6,16,24,75600,33,0
129600,20,1,4,0,3,15,15,13,17,82,10,25,43,4,4,17,59300,24,50213
129653,15,1,1,0,0,15,15,15,19,19,10,17,15,4,4,6,120800,37,61487
129823,10,2,13,0,6,10,10.5,6.08,18,111,13,33,65,6,6,26,123600,23,92252
129779,12,3,19,1,5,12,14.67,14.68,19,80,13,34,66,6,17,26,120000,56,72991
129852,32,3,7,2,3,30,25,16.43,15,52,13,33,46,6,16,19,153100,52,92926
129899,12,2,2,2,2,15,12.5,12.5,17,23,12,19,17,6,10,8,68800,34,0
129945,7,5,6,4,4,10,7.6,7,15,28,13,26,24,6,12,10,75500,64,40212
129947,20,2,2,1,1,20,20,20,24,31,9,22,22,4,9,8,55200,64,30683
141209,10,4,6,4,5,20,17.5,15.33,20,40,14,35,39,6,17,16,66000,45,0
186185,15,3,8,1,2,15,12.33,12.13,4,57,20,41,52,7,17,18,98500,29,52553
14717,15,3,24,1,10,13,12.33,6.46,15,123,17,36,100,6,14,29,112500,19,64875
130185,3,7,30,5,18,3,5.29,3.6,15,93,12,30,58,6,17,27,60700,41,39604
8742,3,5,18,3,9,3,3.4,2.94,17,99,7,20,51,3,10,17,59100,30,0
130413,16,3,10,2,6,16,16,12.3,20,69,13,33,56,6,17,22,109300,20,69967
130485,16,3,7,2,6,10,10,8.57,17,64,12,30,47,6,14,17,43100,32,50461
130530,20,1,1,0,0,20,20,20,20,20,10,17,15,4,4,6,69800,25,58973
131169,25,1,8,0,3,25,30,18.13,18,127,15,34,68,6,6,28,178200,30,0
