ID,climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,TARGET
253,209,-36,-0.01,-0.13,0.2,-10,16,0.001,0.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,0.017
254,338,-33,0.04,-0.04,0.2,-10,14,0.006,-1.5,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
255,555,-6,0.2,-0.02,0.6,-9,5,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.023
258,16,0,-0.43,0.01,-2,-12,6,0.012,-0.4,-0.0005,-0.0005,-0.0005,-0.0006,0,0,0,0,-0.0006,0.017
259,188,3,0.02,-0.04,-2.4,-12,9,0.023,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.022
260,-336,4,0.54,0.22,-1.1,-11,-20,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
261,-472,-5,0.62,-0.03,-0.4,-10,5,0.006,2.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
262,-340,-26,0.58,-0.02,1.5,-8,4,-0.006,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
263,-38,-35,0.13,-0.09,2.6,-7,12,-0.022,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
264,158,-33,-0.44,-0.07,2.4,-8,9,-0.03,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.018
268,247,-18,-0.36,0.02,0.3,-10,2,0.016,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.02
269,84,-11,-0.02,0.15,-0.2,-10,-11,0.015,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.021
270,-361,-20,0.3,0.15,0.5,-10,-13,0.007,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
271,-447,-25,0.36,-0.08,0.7,-9,-6,0.007,3.6,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
272,-510,-45,0.14,0.07,1.5,-9,-5,-0.013,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
273,-448,-60,-0.06,-0.03,1.5,-8,8,-0.011,-1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.016
275,415,-64,-0.07,-0.07,-0.5,-10,12,0.008,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
276,45,-42,0.05,0.18,-0.4,-10,-16,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
278,432,7,-0.12,0.09,1.3,-9,-8,-0.019,0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.023
279,-56,16,-0.52,0.28,0.5,-9,-26,-0.015,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.024
280,-160,16,-0.57,0.28,0.3,-10,-27,-0.014,-0.2,-0.0007,-0.0008,-0.0008,-0.0009,0.0001,0,0.0001,0,-0.0009,0.023
283,-115,-31,0.58,-0.04,0,-10,7,0.008,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
285,310,-26,0.06,-0.09,2.5,-7,11,-0.021,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
286,438,-17,-0.36,-0.05,2.4,-8,6,-0.035,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.018
287,451,-15,-0.42,-0.06,2.3,-8,6,-0.034,0.2,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.017
288,564,-2,-0.58,-0.06,1.4,-9,10,-0.001,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
289,614,9,-0.57,0.13,0.9,-9,-6,0.001,-2.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
290,402,35,-0.31,0.11,-0.6,-10,-8,0.011,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.023
291,-57,43,-0.06,0.29,-1,-11,-25,0.013,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
293,-293,40,0.08,-0.11,-1,-11,-15,0.013,4.8,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0,0,0,-0.0004,0.017
294,116,31,0.04,-0.03,-0.2,-10,7,-0.009,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
296,-624,14,-0.21,0.18,-1.1,-11,-15,0.007,-0.2,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
297,109,-29,0.38,-0.06,0.7,-9,9,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.021
298,-150,-27,-0.15,0.14,1.1,-9,-14,-0.019,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.015
299,44,-33,-0.42,-0.15,0.4,-10,17,-0.007,0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.016
300,219,-31,-0.41,-0.1,-0.2,-10,15,0.007,-0.7,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
301,448,9,0.37,0.04,-0.4,-10,0,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.02
302,31,27,-0.03,0.15,0.6,-9,-14,-0.013,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
303,33,26,-0.35,0.01,0.3,-10,9,-0.024,-2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.015
304,396,34,-0.13,-0.15,-0.6,-10,19,0.02,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.017
305,580,48,0.16,-0.06,-0.5,-10,6,0.016,1.2,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.023
307,48,69,0.41,0.15,0.7,-9,-17,-0.007,1.6,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
309,-618,11,-0.14,-0.02,0.2,-10,6,0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.016
311,42,-12,0.07,-0.16,0.3,-10,20,0.001,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
312,195,-7,0.06,0.04,0.4,-10,-8,-0.002,0.8,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
314,327,-16,-0.02,-0.05,0.1,-10,9,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
315,420,-1,-0.01,0.02,0.1,-10,3,0,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.022
316,-472,5,-0.07,0.25,-0.1,-10,-24,-0.002,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
317,451,-17,0.09,-0.1,0.1,-10,14,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
318,-219,12,-0.04,0.13,0.4,-10,-11,-0.003,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
319,264,7,0.01,0.03,0.3,-10,1,-0.004,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
320,-224,9,0.04,0.07,-1.1,-11,-4,0.006,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
321,14,-9,-0.45,0.04,-0.9,-11,1,-0.002,0,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.019
322,-209,-18,0.25,0.08,-0.3,-10,-6,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
323,-258,-27,-0.03,0.05,0.1,-10,-2,-0.014,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.016
324,281,-31,-0.02,-0.11,-0.6,-11,16,0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
325,23,-11,0.22,0.14,0.4,-10,-12,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
326,-74,-16,-0.35,0.04,0.2,-10,-2,-0.009,0,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,0.019
329,-17,-28,0.2,-0.01,-1.1,-11,5,0.014,0,-0.0005,-0.0005,-0.0005,-0.0004,-0.0001,0,-0.0001,0,-0.0004,0.017
330,265,-20,0.21,-0.03,-0.1,-10,7,-0.004,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
332,242,-8,0.08,-0.04,-0.4,-10,8,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
334,174,-7,-0.02,-0.04,0.4,-10,7,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
336,-123,14,-0.06,0.09,-0.1,-10,-6,0,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
339,-19,-31,-0.01,0.03,0,-10,1,0,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
340,335,-17,0.04,-0.03,0.2,-10,7,0,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
342,95,-2,0.01,0.04,0.2,-10,0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
343,-181,-5,-0.03,0.09,0.2,-10,-7,-0.001,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
345,308,-12,0.04,-0.08,0.2,-10,12,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
352,129,17,-0.15,-0.02,0,-10,6,0.002,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
354,-344,21,-0.03,0.15,-0.7,-11,-14,0.005,0.1,-0.0005,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
355,-599,-17,0.28,0.09,0.2,-10,-6,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.016
356,-223,-50,0.25,-0.09,1.3,-9,11,-0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.015
358,361,-45,-0.15,-0.05,1.7,-8,14,-0.014,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
359,473,-24,-0.49,0.01,0.8,-9,3,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.018
360,426,-3,-0.64,0.07,-0.8,-11,-4,-0.004,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
361,227,18,-0.29,0.1,-2.8,-13,-5,0.016,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
362,135,30,0.53,0.08,-2.3,-12,-3,0.017,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,0.019
364,-141,-18,0.34,0.01,-1.2,-11,5,0.012,-0.1,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.036
365,-78,-22,0.46,0.03,-0.3,-10,2,0.003,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.034
366,-11,-23,0.5,-0.02,0.7,-9,7,-0.002,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.036
367,-92,-25,0.14,0.09,1.9,-8,-6,-0.012,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.032
369,195,-23,-0.42,0.18,1.1,-9,-3,-0.01,-2.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,0,-0.0011,0.036
373,132,-45,0.01,0.02,0.1,-10,2,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.032
374,72,-41,-0.09,0.09,0,-10,-5,-0.005,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.029
375,384,4,0.06,0.05,-0.7,-11,1,0.003,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.031
377,-267,14,-0.14,0.16,-0.6,-11,-11,-0.005,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,0,-0.001,0.029
380,159,-11,-0.02,0.03,-0.4,-10,1,-0.004,-0.1,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.027
381,-144,-8,-0.03,0.12,-0.5,-10,-8,-0.001,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.025
382,-126,-10,0.17,0.08,-0.4,-10,-4,0.003,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,-0.0002,0,-0.0007,0.024
383,-114,-24,0.04,0.05,0.7,-9,-2,-0.006,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,-0.0002,0,0,0,-0.0008,0.023
384,-32,-29,-0.21,0.01,0.4,-10,3,-0.007,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.022
385,-26,-29,-0.22,0.01,0.4,-10,3,-0.007,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0001,0,0,0,-0.0008,0.023
388,-13,-24,0.15,0.12,1.5,-8,-15,-0.011,1,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.021
389,-108,-26,0.03,-0.14,1.6,-8,4,-0.01,3.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.022
390,13,-27,-0.23,-0.01,1.4,-9,4,-0.011,-0.3,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.02
391,314,-19,-0.38,-0.06,0.3,-10,10,-0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.024
392,271,-5,-0.36,0.12,-0.7,-11,-7,0.002,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.023
393,242,-4,-0.35,0.13,-0.8,-11,-9,0.003,-0.5,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0.0001,0,-0.0007,0.024
394,-252,-3,0.11,0.18,-1.3,-11,-14,0.01,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.023
396,-406,-37,0.39,0.01,0.3,-10,3,-0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
397,-314,-44,0.36,-0.25,0.7,-9,21,-0.005,3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
399,130,8,-0.08,0.11,1.3,-9,-10,-0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.024
400,-199,7,-0.22,0.18,1,-9,-16,-0.006,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
401,-262,-3,-0.2,0.03,0.5,-9,4,0.004,-1.3,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.018
403,331,-1,-0.07,-0.06,-0.4,-10,11,0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
404,363,15,0.08,0.08,-0.4,-10,-3,0.004,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.023
406,-527,1,0.31,0.06,1.3,-9,-6,0,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
407,-515,-12,0.24,-0.03,1.7,-8,9,-0.009,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
410,-154,-52,-0.59,0.13,-0.3,-10,-9,0.005,-1.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
411,395,-49,0.23,-0.11,-1.4,-11,16,0.02,-0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0,0,0,-0.0003,0.021
413,-129,-16,-0.03,0.07,1.4,-9,-5,-0.008,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
414,383,-8,-0.08,-0.06,0.3,-10,10,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.022
415,-501,0,0.03,0.2,0.6,-9,-19,-0.004,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
418,-303,-40,-0.08,-0.32,0.4,-10,35,0.005,2.6,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.015
419,544,-33,0.24,-0.22,0.6,-9,27,0.01,0,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.021
420,766,-17,0.34,0.22,1,-9,-8,0.005,-3.6,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,0.022
421,-167,10,-0.05,0.22,1.9,-8,-22,-0.012,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
424,437,-13,-0.2,-0.04,-0.7,-11,8,0.001,0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.018
425,536,1,-0.08,-0.02,-1,-11,4,0.009,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
426,502,16,0.09,0.08,-1,-11,-10,0.01,1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
427,-420,24,0.18,0.19,0.5,-10,-18,-0.005,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
428,-555,14,0.16,-0.11,0.7,-9,4,0,3.9,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.017
429,200,-17,-0.21,-0.07,0,-10,10,0.005,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
430,-244,-10,0.1,0.13,0.2,-10,-11,-0.003,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
431,-211,-26,0.13,0,0.6,-9,3,0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.017
432,319,-21,-0.19,-0.04,0.4,-10,8,-0.004,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
433,448,1,-0.1,0.01,-0.2,-10,3,0.004,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
434,-119,22,-0.05,0.13,-0.6,-11,-11,0.001,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
435,-13,13,0.04,0.03,0.1,-10,1,-0.008,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.019
436,-202,6,-0.24,0.09,-0.4,-10,-6,-0.006,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
437,-233,2,-0.26,-0.03,-0.7,-11,2,0,1.7,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
438,-218,1,-0.26,0.04,-0.8,-11,4,0.001,-0.4,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.018
439,135,0,0.2,0.02,0.2,-10,2,-0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
441,171,-10,-0.24,-0.09,-0.4,-10,13,0,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
442,64,19,0.32,0.06,-0.2,-10,-4,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
444,-381,0,-0.08,0.03,0.8,-9,-2,-0.01,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.016
445,-186,-12,-0.23,-0.1,0.5,-10,12,-0.007,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
446,-136,-13,-0.25,-0.09,0.4,-10,13,-0.006,0.2,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.016
447,254,-10,0.17,-0.08,0.2,-10,12,0.012,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
448,230,-2,0.36,0.07,0.7,-9,-7,0.009,1.1,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.022
449,135,3,0.37,0.34,1,-9,-20,-0.009,-3.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
450,120,4,-0.05,-0.04,1.8,-8,6,-0.013,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.02
451,-354,-1,-0.52,0.15,0.3,-10,-13,-0.006,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.016
452,-196,-16,-0.3,-0.12,-0.9,-11,15,0.014,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.013
453,233,-16,0.05,-0.21,-1.1,-11,33,0.022,-1,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.015
455,698,10,0.52,0.05,-0.3,-10,-7,0.012,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,-0.0002,0,0,0,-0.0004,0.019
456,583,45,0.5,0.07,1.7,-8,-7,-0.01,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.02
458,144,69,0.1,0.25,2.8,-7,-22,-0.016,-1.8,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0,0,0,-0.0007,0.022
460,-464,60,-0.27,0.18,2.3,-8,-17,0.004,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.018
462,-145,-2,0,-0.11,1.8,-8,14,-0.003,0,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.02
463,-265,-8,-0.22,0.14,1.6,-8,-13,-0.009,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.015
464,320,-15,-0.03,-0.18,0.8,-9,22,0.01,0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,0.018
465,466,-9,0.05,0.2,0.8,-9,8,0.008,-5.4,-0.0004,-0.0004,-0.0004,-0.0004,0,0,0,0,-0.0004,0.019
466,331,14,0.14,0.06,1.2,-9,-5,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.021
467,-209,20,0.12,0.18,1.6,-8,-18,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.018
468,-335,-4,-0.21,0.03,1.5,-8,0,-0.008,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.015
469,218,-11,-0.25,-0.15,0.6,-9,19,0.001,0,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.019
470,344,-2,-0.25,0.07,0.2,-10,-12,0,0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0,0,0,-0.0006,0.02
472,-421,-10,0.12,0.02,0.1,-10,5,-0.002,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.017
473,10,-33,0.05,-0.04,0.7,-9,7,-0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.018
474,61,-30,-0.08,0.03,0.7,-9,0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
475,281,-17,-0.46,-0.01,-0.8,-11,5,-0.005,0,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.019
477,-145,3,0.5,0.15,-1.1,-11,-9,0.003,-0.5,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.019
478,-207,1,0.49,0.09,-0.8,-11,-12,-0.005,0,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
479,-248,-3,0.46,-0.01,-0.5,-10,-1,-0.005,1.5,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.017
480,-236,-6,0.42,-0.01,-0.2,-10,2,-0.012,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,-0.0002,0,-0.0008,0.018
481,-163,-15,-0.22,0.02,0.2,-10,2,-0.022,0,-0.0009,-0.001,-0.001,-0.001,0.0001,0,0,0,-0.001,0.016
483,-215,15,0.36,0.19,0.2,-10,-15,-0.015,-0.9,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.016
484,-118,4,0.03,-0.07,0.7,-9,11,-0.012,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0,0,0,0,-0.0008,0.017
486,10,2,-0.4,0.01,0.3,-10,3,-0.017,0,-0.0009,-0.0009,-0.0009,-0.0009,0,0,0,0,-0.0009,0.02
488,-211,-5,-0.51,0.1,-2.1,-12,-6,0.006,0,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.017
489,7,-15,0.44,-0.02,-2.4,-12,8,0.025,0,-0.0003,-0.0003,-0.0003,-0.0003,0,0,0,0,-0.0003,0.018
490,110,-11,0.68,0.02,-0.4,-10,2,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0,0,0,-0.0006,0.022
491,-518,-18,-0.05,0.24,1.1,-9,-27,-0.033,0.5,-0.001,-0.0011,-0.0011,-0.0011,0.0001,0,0,0,-0.0011,0.017
494,-404,-56,0.04,-0.12,0.6,-9,15,0.012,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0,0,0,-0.0004,0.016
495,-158,-64,0.04,-0.1,0.7,-9,12,-0.005,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0,0,0,0,-0.0006,0.014
496,357,-61,-0.1,-0.18,0.6,-9,23,-0.006,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0,0,0,0,-0.0007,0.018
497,500,-43,-0.25,0.05,0.3,-10,1,-0.007,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0,0,0,-0.0007,0.019
499,-162,-14,0.11,0.14,-0.9,-11,-11,0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.017
500,157,-19,0.48,-0.06,0.8,-9,9,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0,0,0,0,-0.0005,0.019
