ID,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,TARGET
196,338,-14,-0.2,-0.04,0.2,-0.5,-10,8,9,0,19,19,19,19,19,18,18,18,18,18,18,18,18,18,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,18,-0.0005
197,327,5,0.14,0.11,0.27,-0.7,-11,-9,14,0.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0007
199,-142,-26,-0.21,-0.08,0.63,1.5,-8,10,-10,0.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0005
201,568,6,0.17,-0.04,-0.01,0.8,-9,6,-1,0,20,19,19,18,18,18,18,18,18,18,18,18,18,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
202,-293,41,-0.3,0.14,0.83,0.5,-9,-7,-5,-1.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0007
204,46,3,0.31,-0.04,0.46,-0.7,-11,9,10,-0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
205,91,10,0.38,0.1,0.48,0.6,-9,-6,-5,-0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0008
206,-118,-19,-0.46,-0.01,0.63,-0.4,-10,5,-3,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.5,18,-0.0007
207,-21,-22,-0.34,0.04,0.55,-1.5,-11,1,7,0.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.5,19,-0.0006
208,110,-19,0.29,0.03,0.43,-1.7,-12,3,13,-0.1,20,20,20,20,20,19,19,19,19,19,19,19,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,19,-0.0005
211,-663,-33,0.45,-0.03,1.14,1,-9,-3,-13,2.6,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
212,-676,-46,0.3,0.04,1.16,1.5,-9,-4,-14,0.2,16,16,16,16,16,16,16,16,16,18,18,19,19,19,0,0,0,0,0,0,-2,0,-3,0,-2,0,0,0,0.5,19,-0.0008
215,875,-44,-0.16,-0.11,-0.31,1,-9,8,4,0.2,19,19,19,19,19,19,19,18,18,17,17,17,17,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,17,-0.0008
217,805,0,-0.25,0.34,-0.11,0.6,-9,-24,-11,-1.6,25,25,25,25,25,25,25,25,25,25,25,25,25,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,24,-0.0007
218,43,16,-0.34,0.33,0.62,-0.2,-10,-33,6,0.3,23,24,24,24,24,24,24,24,24,24,24,24,24,24,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.0008
220,-472,-13,0.09,0.01,0.95,-1,-11,4,18,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0004
222,-126,-33,0.59,-0.07,0.6,0.3,-10,13,2,-0.8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
223,-53,-34,0.59,-0.09,0.53,0.7,-9,12,-3,0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
224,219,-29,0.22,-0.06,0.3,2,-8,7,-21,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
225,316,-14,-0.21,0.03,0.25,1.9,-8,-2,-9,0.4,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
226,320,16,-0.06,0.02,0.24,0.7,-9,1,6,-0.1,22,22,22,22,22,22,22,22,22,22,22,21,21,19,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0.5,19,-0.0007
228,-798,-8,0.03,0.08,1.3,0.7,-9,-14,3,0.1,17,18,18,18,18,18,18,18,18,18,18,19,19,20,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0.6,20,-0.0007
230,271,-53,0.12,-0.23,0.18,1.2,-9,29,1,-0.3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,14,-0.0007
231,764,-37,0.12,0.14,-0.22,1.4,-9,17,-6,-5.5,19,19,19,19,19,19,19,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,18,-0.0009
232,359,-3,-0.16,0.26,0.31,1.4,-9,-29,-14,1.2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,24,-0.0008
234,106,5,0.14,0.21,0.46,-0.7,-11,-4,9,-2.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,21,-0.0008
235,-550,-20,-0.02,-0.02,0.99,0.1,-10,11,-4,0.5,17,17,17,18,18,18,18,18,18,18,18,18,18,18,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
236,181,-42,-0.09,-0.12,0.3,-0.3,-10,16,-1,-0.1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0008
237,535,-17,-0.11,0.38,0.09,-0.6,-11,-5,-4,-5,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0006
239,155,-13,0.42,0.08,0.43,0.4,-10,-12,1,0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0008
241,-60,-23,-0.31,-0.06,0.53,1.1,-9,14,-15,-1.4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0006
242,151,-11,-0.22,0.14,0.43,-0.6,-10,-10,10,0.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0005
243,-56,-9,-0.01,0.23,0.64,-0.8,-11,-15,17,-1.6,19,22,22,22,22,22,22,22,22,22,22,22,22,22,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0004
245,188,-17,0.33,-0.11,0.3,0.5,-10,16,-5,-0.4,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.001
247,-109,8,-0.54,-0.18,0.6,-0.3,-10,3,2,4.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0006
250,-364,10,0.41,0.17,0.92,-0.9,-11,-15,-2,-0.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
251,-530,-18,0.31,-0.02,1,0.4,-10,3,-6,0.2,17,18,18,18,18,18,18,18,18,18,18,18,18,18,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
252,-524,-20,0.29,-0.03,0.99,0.5,-10,4,-7,0.5,16,17,17,18,18,18,18,18,18,18,18,18,18,18,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
253,592,-16,-0.26,0.13,0.06,0.7,-9,-20,-9,-0.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0006
255,-33,-42,-0.16,0,0.54,-0.4,-10,4,-2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
257,531,-8,0.25,0.38,0.09,-0.5,-10,-6,8,-5.8,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.001
258,-89,4,0.11,0.25,0.7,0.3,-10,-26,-18,0.4,20,22,22,23,23,23,23,23,23,23,23,23,23,23,-3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0009
259,-452,-6,-0.18,-0.12,0.92,0.3,-10,2,-14,5.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
262,12,-39,-0.03,-0.14,0.44,0.2,-10,20,1,0.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0006
263,503,-15,0.16,-0.02,0.05,0.4,-10,5,4,-0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
264,-171,4,-0.5,-0.05,0.65,-0.3,-10,7,-10,0.7,18,17,17,17,17,17,17,17,17,17,17,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
265,-126,2,-0.55,-0.02,0.61,-0.6,-11,7,-8,-0.3,18,18,18,18,18,18,18,17,17,17,17,17,17,17,-1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0.5,17,-0.0007
266,-54,1,-0.58,0.05,0.57,-1.3,-11,2,2,-1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.5,18,-0.0004
267,90,1,-0.22,-0.05,0.41,-2.3,-12,10,24,0.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0006
270,-148,-34,0.34,-0.06,0.62,2.4,-8,11,-22,-1.3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0011
273,169,-13,-0.14,0.12,0.43,-0.1,-10,-15,15,0.7,21,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0007
275,-336,-18,0.29,0.15,0.88,0.4,-10,-13,7,0,18,18,18,18,18,18,18,21,21,21,21,21,21,21,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0.6,21,-0.0008
276,-538,-52,0.05,-0.12,1,1.5,-8,0,-11,2.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
277,-306,-69,-0.26,-0.08,0.75,1.3,-9,13,-16,-0.4,17,16,16,16,16,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0006
278,297,-70,-0.15,-0.08,0.21,-0.4,-10,12,8,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
279,-63,-43,0.06,-0.2,0.58,-0.4,-10,-7,2,4.7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,17,-0.0006
280,419,-30,0.31,-0.08,0.1,0.4,-10,12,7,-0.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.001
281,212,15,-0.36,0.29,0.45,1,-9,-31,-18,-0.9,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0008
283,-511,9,-0.56,0.11,1.08,-0.5,-10,-28,10,1.9,18,18,18,18,18,18,18,18,18,18,18,20,20,21,0,0,0,0,0,0,0,0,-1,0,-2,0,-2,0,0.6,21,-0.0004
284,-328,-22,0.21,-0.04,0.79,-1.2,-11,10,20,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0005
287,201,-30,0.27,-0.09,0.3,2.4,-8,10,-22,-0.2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0012
288,353,-24,-0.03,-0.09,0.16,2.6,-7,11,-21,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
289,583,1,-0.58,-0.05,-0.05,1.3,-9,9,0,-0.4,20,19,19,19,19,19,19,19,19,19,19,17,17,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.5,17,-0.0006
290,224,41,-0.18,0.36,0.45,-0.9,-11,-33,10,-2.6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.7,23,-0.0005
291,-9,43,-0.08,0.27,0.62,-1,-11,-25,13,0.7,18,18,18,21,21,22,22,23,23,23,23,23,23,23,0,0,-3,0,-2,0,-2,0,0,0,0,0,0,0,0.6,23,-0.0007
292,-156,31,0.18,-0.04,0.63,-0.7,-11,9,2,-0.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
293,9,34,-0.13,0.18,0.6,-0.2,-10,-24,-11,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0008
294,-209,32,-0.25,0.21,0.79,-0.5,-10,-20,-10,-0.3,21,21,21,21,21,21,21,21,21,21,21,22,22,22,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0.6,22,-0.0007
295,-446,24,-0.28,0.2,0.99,-0.8,-11,-17,-1,-0.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.6,21,-0.0006
296,-310,-24,0.29,-0.08,0.76,-1,-11,12,11,0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
297,17,-30,0.4,-0.06,0.47,0.3,-10,10,-3,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.001
298,-43,-26,0.01,0.16,0.61,1.2,-9,-13,-19,-0.7,20,21,21,21,21,21,21,21,21,21,21,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
301,443,1,0.23,0.04,0.12,-0.7,-11,1,14,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
302,106,26,0.05,0.15,0.47,0.6,-9,-14,-14,0.1,17,19,19,20,20,20,20,20,20,20,20,20,20,20,-3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
303,-63,27,-0.12,-0.12,0.59,0.5,-9,-9,-11,2.9,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,17,-0.0005
304,33,26,-0.35,0.01,0.46,0.3,-10,9,-24,-2,15,15,15,15,15,16,16,16,16,17,17,17,17,17,0,0,0,0,-1,0,-2,0,-1,0,0,0,0,0,0.5,17,-0.0004
305,513,38,-0.01,0.02,-0.02,-0.6,-11,19,17,-1.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17,-0.0005
310,229,-1,0.03,0.02,0.3,0.2,-10,2,-1,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
311,-60,21,-0.19,0.09,0.59,-0.6,-10,-6,-2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
312,-26,-8,0.28,0.02,0.53,0.6,-9,2,-4,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
313,7,-9,-0.43,0.04,0.51,-0.5,-10,1,-3,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
314,-35,-9,0.16,0.06,0.55,-1.7,-12,-2,13,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
316,-263,-29,-0.08,0.05,0.76,0.1,-10,-2,-14,-0.1,16,16,16,16,16,16,16,16,16,16,16,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0.5,18,-0.0006
317,187,-33,-0.07,-0.11,0.29,-0.6,-10,16,9,0.1,20,17,17,16,16,16,16,16,16,16,16,16,16,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0005
319,1,-11,0.22,0.14,0.56,0.4,-10,-12,-4,0,18,18,18,18,18,18,18,18,18,18,18,20,20,20,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0.6,20,-0.0009
320,-63,-15,-0.24,0.04,0.58,0.6,-9,-2,-11,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
321,-129,-19,-0.34,0.07,0.65,-0.5,-10,-5,3,0.3,18,19,19,19,19,19,19,19,19,19,19,19,19,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0005
322,-94,-27,-0.01,-0.02,0.58,-1.2,-11,5,15,0.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0006
324,-17,-28,0.2,-0.01,0.51,-1.1,-11,5,14,0,17,17,17,17,17,17,17,17,17,18,18,18,18,17,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.5,17,-0.0008
325,125,-4,0.03,0.09,0.42,0.5,-9,-7,-6,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
326,55,-2,-0.04,0.09,0.49,0.5,-9,-7,-6,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
327,-147,-5,-0.18,0.08,0.67,0,-10,-6,1,0.1,18,19,19,19,19,19,19,19,19,19,19,19,19,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
328,-69,-14,-0.06,-0.06,0.54,-0.5,-10,8,6,0.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
329,33,16,0.01,0.1,0.5,0.5,-9,-8,-3,0,18,18,18,19,19,19,19,19,19,19,19,19,19,19,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
330,-22,15,-0.09,0.02,0.51,0.5,-10,5,-7,-0.7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
331,-190,26,-0.05,0.16,0.73,-0.6,-11,-14,1,0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0006
334,-625,-28,0.29,-0.22,1.03,0.4,-10,8,2,4.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
335,-223,-50,0.25,-0.09,0.66,1.3,-9,11,-5,-0.1,15,15,15,15,15,15,15,15,15,16,16,16,16,16,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.5,16,-0.0008
336,134,-52,0.07,-0.12,0.33,1.8,-8,14,-14,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15,-0.0009
339,265,14,-0.45,0.09,0.28,-2.4,-12,-6,16,0.5,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0005
340,156,27,0.35,0.08,0.37,-2.7,-13,-3,20,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
341,-365,-6,-0.21,-0.11,1.39,-1.5,-11,12,23,1.3,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,-0.0008
343,-68,-23,0.48,-0.05,1.08,0.2,-10,1,4,0.3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-0.0012
345,-72,-24,0.19,0.09,1.1,1.8,-8,-6,-12,-0.2,32,32,32,34,34,36,36,36,36,36,36,36,36,36,0,0,-4,0,-2,0,0,0,0,0,0,0,0,0,1,36,-0.0012
346,161,-25,-0.35,-0.06,0.73,1.4,-9,7,-11,-0.2,36,35,35,35,35,35,35,35,35,35,35,32,32,32,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0.9,32,-0.0009
348,-160,-24,-0.04,0.1,1.13,-1,-11,-5,11,-0.2,34,34,34,34,34,34,34,34,34,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,-0.0011
349,-216,-40,0.05,0.03,1.14,-0.6,-11,1,-5,0.1,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,32,-0.0008
350,-180,-47,0.04,-0.12,1.05,-0.6,-11,7,10,1.7,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,30,-0.0011
351,125,-42,-0.05,0.12,0.76,0.1,-10,-7,-5,-0.9,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,32,-0.001
353,369,10,0.08,0.28,0.48,-0.6,-11,-9,1,-2.8,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,31,-0.0011
358,144,-14,0.02,0.03,0.6,-0.4,-10,2,-4,-0.2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,26,-0.0009
359,14,-5,-0.04,0.07,0.69,-0.6,-11,-3,-1,-0.1,25,25,25,25,25,25,25,25,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,25,-0.0008
360,-104,-20,0.13,0.04,0.77,0.5,-10,0,-3,-0.1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.0009
361,-57,-29,-0.16,0,0.7,0.6,-9,3,-8,0.1,22,23,23,23,23,23,23,23,23,23,23,23,23,23,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0006
362,-13,-30,-0.02,0.05,0.67,-0.2,-10,-1,8,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,23,-0.0007
364,55,-30,0.27,-0.02,0.57,0.5,-9,4,5,0.1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0008
365,100,-28,0.32,0,0.53,0.9,-9,3,3,-0.1,24,22,22,22,22,22,22,22,22,22,22,22,22,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0009
366,80,-25,0.21,0.22,0.63,1.4,-9,-15,-11,-2.3,22,24,24,25,25,25,25,25,25,25,25,25,25,25,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.7,25,-0.0008
367,-38,-24,0.13,0.13,0.73,1.6,-8,-13,-11,0.6,21,21,21,21,21,21,21,22,22,24,24,25,25,25,0,0,0,0,0,0,-2,0,-2,0,-2,0,0,0,0.7,25,-0.0009
368,-29,-27,-0.13,-0.03,0.65,1.6,-8,3,-12,0.4,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0008
369,335,-9,-0.38,0.11,0.35,-0.4,-10,-13,2,0.1,23,24,24,24,24,24,24,24,24,24,24,24,24,24,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.0007
370,-125,1,0.01,0.17,0.79,-1.4,-11,-14,11,0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,24,-0.0006
371,-374,-9,0.23,0.1,1,-1.1,-11,-6,9,0.6,23,23,23,23,23,23,23,23,23,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,23,-0.0007
372,-426,-31,0.4,0.03,1.01,-0.1,-10,2,-1,-0.6,20,21,21,21,21,21,21,21,21,21,21,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
374,40,-49,0.1,-0.08,0.52,1.4,-9,11,-12,-0.3,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.0007
375,340,-41,-0.06,-0.1,0.22,1.3,-9,14,1,-0.3,21,19,19,19,19,19,19,19,19,19,19,19,19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0006
380,248,-5,-0.14,-0.07,0.31,-0.3,-10,9,9,-0.2,20,19,19,19,19,19,19,19,19,19,19,19,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
381,393,9,0.03,0.07,0.24,-0.4,-10,-7,5,-0.4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0006
382,-499,10,0.3,0.01,1.04,1,-9,-2,1,2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0008
383,-545,-3,0.31,0.06,1.1,1.5,-9,-5,-1,0.3,19,19,19,19,19,19,19,19,19,19,19,20,20,21,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0.6,21,-0.001
384,-442,-27,-0.06,-0.02,0.97,1.9,-8,3,-19,0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
